listing_id,id,date,reviewer_id,reviewer_name,comments
Highly recommended! Check in,check out,"etc all went exactly as advertised and without a hitch.\"",,,
6677640,41762222,2015-08-09,31989239,Cecilie,"We really enjoyed our stay in Patrick's apartment. It was all we could wish for - idyllic neighbourhood, perfect apartment, friendly host, Whole foods nearby and restaurants in walking distance. Would definitely book this apartment for another stay in Boston!"
6677640,43881098,2015-08-22,20523702,Gabe,"The place is awesome. Great neighborhood, well decorated and comfortable, and the deck is a welcome addition. Easy communication and flexible arrival/departure time."
6677640,45940116,2015-09-07,33849760,Madeleine,"My boyfriend and I had a wonderful stay at Patrick's beautiful and spacious Beacon Hill apartment. We really enjoyed the binder full of activities and description of local neighborhoods. The patio outside was wonderful and overall, it was a great place to stay. I would highly recommend this space to anyone looking to visit Boston!"
6677640,50485524,2015-10-12,7929341,Sarah,Patrick's apartment is the perfect base for exploring Boston -- great neighborhood and close to everything. The apartment itself is a lovely and comfortable place to come back to after a day spent exploring the city. We had a great time!
6677640,55120262,2015-11-28,47129650,Susan,"The apartment was clean,comfortable and is in a great neighborhood.  I loved being on Beacon Hill.  It is a great place to stay for two people.  The only drawback is the parking.  If you don't need a car, I would highly recommend this apartment."
6677640,70291135,2016-04-17,3164080,Noah,"Great host all around. Clean, easy check in, nice place with an awesome deck"
6677640,74395602,2016-05-15,28156302,Corey,"Everything was fantastic for our stay. Located close to everything, but hidden away. The deck was super relaxing after a long day. I would stay here anytime! Thanks Patrick!"
6677640,79460843,2016-06-12,42856556,Harry,Patrick was terrific! Was incredibly accommodating to our needs. The location was A+++. The apartment was nice and suited our need to sleep 3 perfectly. Wonderful deck to enjoy a glass of wine after a long day of touring. Would definitely stay here again.
6677640,84119308,2016-07-05,21476342,Matthias,Patricks place is really great. The deck is really nice and the apartment was perfectly clean. Communication with Patrick was quick (he responded within minutes) and easy.
"The location is perfect for discovering Boston by foot.\"",,,,,
6677640,88486938,2016-07-24,73922604,Simon,"We had everything we needed and even more. There was a folder in which we were given tips for groceries, restaurants, shopping and sightseeing, as well as where to find what in the apartment. There even was a little welcome treat. The apartment was very nice and flooded by sunlight. The highlight was the terrace. Shops for food and drinks were very close by, restaurants were too. I would love to go there again."
6677640,92091638,2016-08-07,6328583,Judith,"We had a great experience here - very convenient location, charming and clean space, perfect for two people."
13415816,80894456,2016-06-20,9688677,Laurent,"Chole was extremely responsive before and during my stay. I've only seen her a few minutes at check in but she made me feel very welcome, offering me to eat/drink whatever she had on the fridge."
She checked on me the next day and was very kind in allowing me to stay past the official check out time.,,,,,
The room is clean with plenty of storage and as beautiful as in the pictures.,,,,,
The shared bathroom is not that great but ok.,,,,,
"Location is very good on a quiet street close to Boston University west campus.\"",,,,,
13415816,87698769,2016-07-21,42231193,Danny,The bedroom is nice and the desk is really helpful for those who need to work on the laptop. There is plenty of storage in the closet. The shared bathroom is good but could be cleaner. Chole was very helpful with some advice to get a cab from the apartment. The neighbourhood is really calm and close to some restaurants and supermarkets. It was also good to be close to a branch of the Metro Green Line.
14536322,99937705,2016-09-06,91680905,Alexander,Great room in a clean house!
14536322,99945168,2016-09-06,41569860,Carly,"I had a very pleasant stay at Charles' Airbnb. He was very communicative, which I was grateful for, and the room was just as described. Charles provided all the basic amenities including water and snacks. Highly recommend!"
4107959,31153361,2015-05-02,23404943,Manolis,"I stayed to Paul’s place overnight with a friend. Paul was a great host! Very polite, discreet and very nice person. The room is nice and clean in a two bedrooms apartment. The queen size bed was comfortable. Also the apartment is not far from the maverick tube station, which is convenient from and to the Logan airport but also to get downtown."
I would definitely stay again at Paul’s when I visit Boston.,,,,,
"\"",,,,,
4107959,32845984,2015-05-22,20952699,Ajit,"Paul is an excellent host, truly concerned about the guest comfort. Apartment is in a location which very convenient for downtown Boston. One can walk to maverick blue line in five minutes and one stop to aquarium. If you like running, there are plenty of running paths. I will surely stay with him again."
4107959,33014962,2015-05-24,2143828,Caroline,"Nous avons été très bien reçus chez Paul.L'appartement est très propre, confortable et bien situé. Paul est très accueillant,  discret, gentil et accommodant."
Nous retournerons chez Paul sans la moindre hésitation.,,,,,
"Merci \"",,,,,
4107959,33385058,2015-05-27,32020552,Brett,"This was my first time using AirBnB, and it was great.  The room was exactly as described.  Paul was a great host, and did all kinds of little things like have fresh soap in the bathroom, and a water carafe by the bedroom.  He was very polite, and accommodating.  My girlfriend and I were only in Boston for 2 days and 1 night, and spent most of the time touring around the North End and Cambridge.  The location was perfect in that it was incredibly easy to get from the airport to the apartment, and then to downtown, all through the Blue metro line.  In fact after we did the Freedom trail, we went back to the apartment to shower, and then back downtown for an Italian dinner in the North End, which took less than an hour and a half."
If you plan on staying in the apartment most of the time,then you might think it's small,and you should look for something else.,,,
"I would definitely stay here again.\"",,,,,
4107959,33757200,2015-05-31,6304694,John,"It was an absolute pleasure of a stay at Paul's apartment. Situated in East Boston, it is very close to the airport, while also only one T stop from downtown Boston."
Paul himself was extremely welcoming,friendly and accommodating,even offering to pick me up from the airport.,,,
"I'd thoroughly recommend a stay with Paul.\"",,,,,
4107959,34361049,2015-06-07,30438421,Courtney,"Paul was a wonderful host! He was very flexible and accommodating and really made you feel like a welcomed guest.  His apartment is clean and comfortable, as well as located close to the T allowing for safe, quick and easy access into Downtown Boston. I would definitely stay here again!"
4107959,35875645,2015-06-22,35610786,Andrei,"I stayed at Paul's for a week in late June 2015, and I couldn't have been happier. Paul's flat is very conveniently located, within 5 min. walk to Blue line and 5 min. ride to downtown Boston, and it's very close to the airport (but you won't hear much air traffic noise as planes come in from east, and south east)  The neighbourhood is quiet, there's a shop and a laundry just across the road, as well as a pizza place and a nice pie shop within 5-10 min. walk. Paul is a great host and made me feel very comfortable."
4107959,38470478,2015-07-15,27178606,Leslie,This place was awesome! Paul was an incredible host. He was very flexible with my arrival time and was quick with communication. He provided me with a great tour and detailed information on his home. Paul's place is so clean and the bed was very comfortable. He graciously offered to take me to the airport (this was even after I told him my flight left at 5:30am!) and had coffee ready and waiting for me when we left. I would highly recommend booking with Paul and I definitely will again when in the Boston area.
4107959,38574435,2015-07-16,38271684,Jodi,"Super nice, really clean and comfortable place in very convenient neighborhood.  Excellent host.  Would stay anytime."
4107959,39016309,2015-07-20,1964338,Katrina,"I LOVED Paul's place.  Very lovely, and extremely close to the airport.  Paul is a FABULOUS host.  Very open to communication and change.  I will stay again when in Boston."
4107959,39465721,2015-07-23,8651260,Beth,Paul is a warm and gracious host and his place is lovely. He went out of his way to make me feel welcome. His listing is just as described and is very conveniently located to both the T station and the airport. Staying at Paul's was a terrific experience and I would highly recommend it to anyone traveling to Boston.
4107959,40378764,2015-07-30,25115450,Gavin,Paul was an outstanding host that went above and beyond to make our stay as comfortable as possible. He was extremely friendly while respecting our privacy. The accommodations were exactly as described and I would recommend Paul's place to anyone needing a place in Boston. Will stay here again.
4107959,40518575,2015-07-31,34762663,Robert,Paul is a wonderful host.  He has a great place - clean room and a comfortable bed.
4107959,42592367,2015-08-14,28567273,Thomas,Once again this was such a nice experience.  Paul was super gracious and never missed a beat; the place was super clean and quiet with all the amenities one might expect.
4107959,42911476,2015-08-16,38973164,Tim,"Paul is a great host, nice and gracious.  His communication was fast and attentive.  His place is very clean and he has all the amenities you would need.  A special touch was water by the bedside table. He helped us with the T and gave us a little history on the East End.  Would definitely recommend his place especially if you want to be close to the airport!  And a HUGE BONUS... Paul likes air conditioning!!  :)"
4107959,45539746,2015-09-03,28567273,Thomas,Stellar experience again.  Paul is the perfect host.
4107959,45958267,2015-09-07,5924102,Christoph,We had an awesome stay at Pauls place in Boston. He has been exceptionally generous and was super helpful when giving us advice where to go and what to see in the city.
The place is exactly as described,"very clean and in a great shape. The location is absolutely perfect to explore the city. The metro station is a quick 5min walk away and downtown Boston is just one stop away.\"",,,,
4107959,46579612,2015-09-12,30850895,Bob,This is only our second Airbnb experience & it was quite enjoyable.
The listing details are quite accurate as are the photos.  Paul was unable to greet us in person due to an out-of-town commitment but we spoke over the phone several times. His friend Rob met us at the apartment and even helped carry our luggage to the second floor apartment.  Our room was spacious & the bed comfy.  The neighborhood is nice & we felt perfectly safe walking to the shipyard (1/2 mi to the east) for a meat pie & a pint at KO's an Aussie pub.,,,,,
Maverick MBTA (or just The T) station is a 5 block walk and was our gateway to exploring Boston. (We bought a week-long T pass ($19 ea) which paid for itself in three days.),,,,,
This is close to the airport so there is a little noise in the morning,especially if they are taking off to the west.,,,,
All in all,"this is a nice apartment in a nuce neighborhood.  Paul was a great host and kept in touch via msg to address any & all concerns we had.\"",,,,
4107959,47754968,2015-09-21,16283281,Bryan,"Quiet, clean room near Logan Airport.  Waling distance to the subway that takes you all over Boston.  The host gave me a ride to the airport for my super early flight the next day.  A+ service."
4107959,47777309,2015-09-21,21616287,Robert,"We had a great experience with Paul; everything worked out perfectly.  Paul's place is a short 5-10 minute walk from the T and 10 minutes from the airport.  His street is literally the name of the T stop so the apartment was very easy to find.  A convenience store is across the street.  The T, which was very easy to use even for us first time Boston visitors, connected easily and cheaply with everything downtown.  Paul's room, and the entire apartment, was very comfortable and clean, and the price was great, particularly compared to prices in Boston.  Paul was extremely helpful throughout all parts of the visit to make sure everything went well.  We had a great time in Boston and Paul and his place helped make it so.  We highly recommend staying with him."
4107959,48201531,2015-09-24,12589248,JoAnnn,We had a great experience with Paul.  It is a cute and quaint place in East Boston.  We loved the neighborhood and Paul was quite accommodating.  Paul offered some great recommendations.  I would definitely stay there again if I make my way to Boston again.
4107959,48698348,2015-09-28,13320943,Mei,"Paul is a sweet heart. He is a fine young man with a gentle loving spirit. He picked us up from the airport when we arrived and on the day we were leaving Boston, he delivered our luggage to the NorthEnd Metro station so we didn't have to drag them thru different Metro transfers. His apartment is very tastefully decorated. The apartment is just a few minutes walk from a Metro Station, so is very convent. I would recommend anyone who needs a place for few days while in Boston to stay with Paul."
4107959,49137351,2015-10-01,42950011,Ebrahim,Paul wins the title of 'Host of the Year!' He is my first AirBNB host and yet I don't hesitate one single bit in saying he's the best host I'll have for a LONG time! I only stayed with him for one night and it felt like I was staying with a friend that I've known for a while. I arrived to Boston on a business trip around 6:30 A.M. in the morning and he was kind enough to come and pick me up. My flight the next day was around the same time and Paul - of course - dropped me off at the airport even though he went to bed after midnight. I didn't even have to ask  for a ride!
From the first conversation we had,Paul was so kind and hospitable. He made me feel like I was home and provided everything I asked for. His apartment is cozy and cute. My room was just perfect. The bed was comfy and the shower was amazing. I didn't spend much time at the house as I was really busy,and I wish I had the chance to connect more with Paul. Maybe next time when I am in Boston!,,,
"I am SO  glad that I didn't stay in a hotel (I easily could since work pays for it) and ended up with Paul. Highly recommended!   \"",,,,,
4107959,49444676,2015-10-04,39891073,Lisa-Marie,"Paul was a great host. He picked us up from the airport and made us a perfect start in Boston. The room was exactly as it is shown in the pictures, cozy and clean! Same goes to the rest of the room and the bathroom. We could text him anytime if we had a question."
We enjoyed our stay here a lot. Thanks again!,,,,,
"\"",,,,,
4107959,49979885,2015-10-08,22054100,Conny,"Paul's place is great. Absolutely clean, enough space, and close to public transportation. The airport is even in walking distance. Paul was very nice and helpful. I hadn't had a chance to meet him in person but it was extremely easy to communicate with him. I absolutely recommend this place! Kind Regards from Munich :-)"
4107959,50518883,2015-10-12,44788462,Megan,Paul is the best. The place was super clean. The bed was comfortable. Paul was easy to reach before and during our stay to address any concerns. We got a great deal on a place close to downtown Boston. Walking distance to the T and 1 stop from Boston proper.  I would highly recommend.
4107959,50687156,2015-10-13,45207336,Andrea,Paul was amazing! We couldn't have asked for a better place or a better host. Great at communicating.. Nice location.. And he even drove us to the airport. We would definitely go back!
4107959,51484130,2015-10-20,45781127,Kristianne,Paul is a sweetheart. He's very welcoming and made us feel at home. We only stayed for a night but would stay with him again next time we are in Boston. He's place was modern and cozy. He lives very close to the T and walking distance to the waterfront view of Boston. He also drove us to the airport. He's definitely an awesome host!
4107959,51937210,2015-10-25,44925428,Karly,Paul's apartment was awesome! My boyfriend and I enjoyed our stay. Paul himself is super nice and accommodating. The location is really convenient as it is only a 5 minute walk to the train into downtown (another 5-10 minute ride.) Would definitely recommend a stay at his place in the future!
4107959,52434967,2015-10-29,30497019,Branden & Tiffany,Paul was very welcoming and kind. Place we immaculate. He checked in via text to ensure everything was great. Soft bed with plenty of pillows. Great Wifi. Everything was fantastic. Absolutely would stay with Paul again.
4107959,53375166,2015-11-08,2532411,Kathryn,Our stay in Boston was great! We only spent one night and wanted to stay close to our friends apt which is in Paul's neighborhood. The apartment is exactly as it looks in the photos and very clean! I would definitely recommend staying here if you have a trip to Boston especially if you are flying into Logan as his place is very close to the airport! Paul himself was a very personable host and went out of his way to make sure we were comfortable and coordinate arrival times.
4107959,53582821,2015-11-09,16938043,Mags,"Paul is undoubtably the perfect host. His home is warm, comfortable and welcoming. His guest room has everything one could need for a good nights rest.Internet is available and despite the proximity of Logan Airport the room is very quiet.Paul kindly drove to to the airport at 4.15 am for my early morning flight.He is certainly the host with the most...highly recommended for a great stay in Boston.I will certainly stay there again should the opportunity arise."
4107959,54026845,2015-11-15,44772274,Marco,Paul's home is very beautiful and 'my' room was very nice as well. Comfy bed. Paul was very obliging and helpful. His flat is very close to the airport - only one stop with the subway to reach the free airport bus shuttle. I would definitely stay there again.
4107959,55802330,2015-12-06,34691568,Angela,"Paul was absolutely endearing - he was so warm and welcoming and made us feel right at home on our very first trip to the United States. He not only patiently answered all our queries and provided us with helpful tips, he went all the way to make us feel comfortable, well taken care of and even gave us a lift to the airport on the last day. Everything in the apartment was as described, and we had a really cosy stay. We are glad to leave Boston with not just an amazing Airbnb experience, but a new friend found. Thank you so much again Paul for the warm hospitality, we can't wait to bring you around Singapore if given a chance! :)"
4107959,59069659,2016-01-06,35589944,Felipe,Paul was an amazing host. He was willing to help us all the time!!! His apartment was really cozy and fully-equipped! It was located really close to the subway! I'd definitely rent his place again !
4107959,60273690,2016-01-21,9294254,Sandy-Eric,"Paul picked us up from the airport, gave us a driving tour of his neighborhood and made us so comfortable in his home! His home is just as pictured, clean and comfortable. Paul is so easy to talk to. He spent time helping us plan a walking tour, he gave us directions on how to use the subway and how to easily get back to the airport (which is a quick subway ride and a free bus shuttle that takes you right to your terminal).  We have already talked about planning another trip to Boston and staying with Paul again!  Thank you for everything Paul!!"
4107959,60479001,2016-01-24,5876986,Laura,Paul was a lovely host- very conscientious and sweet. The apartment is lovely and was in a perfect location for us (my brother lives next door!) Paul was easy to communicate with and very flexible. Would definitely stay with Paul again!
4107959,64769558,2016-03-08,36167259,Ryan,"Paul was very helpful and communicated well with me during the check in process and made sure we were all set with keys. His places was very nice and cozy, just as the pictures show, and was a convenient location to the T line for transportation downtown to explore all of Boston has to offer. Thanks for the great stay Paul, I strongly recommend staying here if you're in town visiting for a long weekend."
4107959,66939941,2016-03-25,56384145,Eileen,Paul's place was comfortable and convenient.  Paul was very helpful and kind during our stay.
4107959,68442125,2016-04-05,2294616,Monica,Paul was a great host! Welcoming and willing to help with anything.
The apt is not to big but very clean and well organized. The location is perfect,"only few minutes away from downtown and the airport by subway.\"",,,,
4107959,70830787,2016-04-21,7123594,Sarah,"Paul's place was very comfortable and convenient. Although we didn't get to meet him, he was very attentive in helping us get to his place and making sure we had everything we needed. If you just need a place to stay for a quick overnight layover, Paul's place is perfect because it's very close to the airport and only a few blocks away from a subway that brings you right into downtown. The neighborhood is cute and has lots of historic charm. His apartment was comfortable and nicely decorated. Although our stay was short, we really enjoyed his place and would recommend it to others!"
4107959,71198674,2016-04-24,64252640,Preston,"As this was my first time using Airbnb, Paul was a fantastic host. Even though I was busy for much of my stay, Paul was very accommodating. If I find myself in Boston again, I would definitely consider staying with him again!"
4107959,72946363,2016-05-05,25909247,Madelyn,"Paul was a great host! Very responsive to questions and requests and attentive to detail. The apartment is very attractive, clean and comfortable, quite welcoming after a long day sightseeing or on business. The location in East Boston is very convenient to Logan Airport and not far from the Boston waterfront downtown. I thoroughly enjoyed my stay in the apartment."
4107959,76484917,2016-05-27,32186039,Liu,"Paul is an awesome host, friendly and amiable.  The room and apartment are extremely neat and tidy. He is very helpful and gave us many suggestions on where to go in Boston. We had a great conversation. He is always reachable and really cares for our itinerary. The neighborhood is quiet and the apartment is 5 min walk from train station and really close to the airport - great location! It has been a really awesome stay and I would highly recommend this place."
4107959,77246824,2016-05-30,66885101,Brandon,Paul's place was exactly as described and meticulously detailed. He was a gracious host that made our stay simple and easy. The apartment is a 5 minute walk to the subway and a 15 minute walk to the airport. His personal local food recommendations were some of the best we experienced in Boston!
4107959,77489750,2016-06-01,72334759,Michelle,Close proximity to Logan Airport and short walk to an amazing local Italian restaurant!
4107959,77681180,2016-06-02,13834914,Nicholas,"Paul was a fantastic host! He is very easy to reach, gets back to you quickly and makes you feel right at home. I would give him my highest recommendation."
4107959,77808559,2016-06-03,9294353,Jennifer,"Paul is a welcoming, considerate and delightful host. The apartment is convenient to the airport (a 15 minute walk) and public transportation into Boston (just a 10 minute walk). I absolutely would stay there again."
4107959,78512816,2016-06-07,62248969,Annemarie,Everything was great - the neighborhood was very convenient to Boston sight seeing and Paul was very helpful in recommending things to do.
4107959,78629537,2016-06-08,7775716,Tom,"Great stay in a comfortable space! Paul was super helpful and polite and the room was exactly what I needed. Great experience, highly recommended."
4107959,79118174,2016-06-11,73824883,Judy,Paul was a gracious host.  Our room was comfortable and clean.  Good location and close to public transportation.  Enjoyed our stay!
4107959,80140015,2016-06-16,56309756,Leanne,Paul was welcoming and extremely helpful during our stay in Boston. He helped us with finding restaurants and getting around town. The location is so convenient to the airport and a simple T ride to downtown. His apartment was neat and clean and provided us with a perfect base to explore Boston. I would definitely stay here again.
4107959,80694140,2016-06-19,43124004,Philipp,"I stayed 2 nights with Paul. He was a great host, accommodating all of my needs, even my unfortunate late arrival time of 2:30am was not a problem. The room and apartment were clean and comfortable. The location is great if your flying into Boston and want a place in an up and coming neighborhood that is just one subway stop away from all down town attraction. Would highly recommend."
4107959,81185380,2016-06-21,78662408,Kara,Our host Paul was extremely accommodating with our short notice of stay; he was knowledgable about the area and he was very friendly and place was exactly what was posted which was very comforting!!!!
"And ps.....we knew the same people!!!!!\"",,,,,
4107959,81773312,2016-06-25,73616678,Ingrid,"Die Lage der Wohnung ist für einen Besuch Bostons sehr günstig. Wir haben uns bei Paul  sehr wohl gefühlt, der ein sehr freundlicher und interessanter Gastgeber ist. Wir würden zu jeder Zeit wiederkommen."
4107959,82239551,2016-06-27,30565258,Emmarie,Our stay at Paul's place was one of the reasons we enjoyed our Boston trip. The neighbourhood was lovely and the room was very clean and cozy. Paul was a magnificent host. He was there to converse with us but made sure we had enough privacy. I will definitely book his place again!
4107959,85367292,2016-07-11,1404792,Anneliese,Paul is an absolutely wonderful and charming host!  His cozy place is a great for our short stay in Boston.  We were able to take the free shuttle to the subway stop and then walk on a pedestrian path to his building.  Paul went way above and beyond by waking up at 4am to take us to the airport.  Our only wish is that we had been able to spend more time chatting with him.
4107959,86259584,2016-07-15,70391215,Ben,"My wife and I are happy to say that our first AirBnB experience was an overwhelmingly positive one. The accommodations were very cozy and yet fashionable, the location was perfect (right off a stop on the subway blue line) and, above all, the host Paul was delightful and friendly to work with. He clearly concerned himself with making sure we were comfortable and made us feel right at home. Thank you Paul, you're the best!"
4107959,86592581,2016-07-17,29019657,Tom,Thanks to Paul for a wonderful stay in a charming little apartment. He is very welcoming and personable.
The room is a very good size and bed is very comfortable.,,,,,
This apartment is very well located if you're flying in or out of Logan.,,,,,
"Thanks Paul!\"",,,,,
4107959,87714949,2016-07-21,78608039,Karla,The private room apartment was located in an up and coming neighborhood and there were numerous restaurants within walking distance.  We enjoyed walking to Piers Park and seeing Boston Harbor.  Paul was very communicative and the process was very smooth and easy.
4107959,88212067,2016-07-23,34324014,Andrew,Paul was a great host and we loved his place. Looks just like the pictures and is super clean. Easy to get to from the airport and a quick metro ride into the city from his flat. Thank you so much for being a wonderful host Paul! Had a great time in Boston!!!
4107959,88432201,2016-07-24,15145174,Loran,"Paul was a wonderful and accommodating host. His apartment is great. I really liked the décor, which was a really cool blend of modern and classical. Bed was very comfortable and the room had its own AC, which was very helpful. Visitor parking was available right on the street outside."
4107959,90578265,2016-08-01,4785101,Tabris,"Very comfortable stay in a quaint neighborhood close to Boston downtown. The place is next to the airport and just a few minutes walk from the subway that takes you anywhere in Boston, very convenient."
"Paul is very warm and welcoming and checks in on us regularly to make sure we're enjoying our stay. Thanks Paul !\"",,,,,
4107959,91036987,2016-08-03,11978097,Achref,"Paul is a fantastic person and very hospitable. His apartment is comfortable, well decorated and within walking distance of the T blue line. I highly recommend staying with him."
4107959,91441859,2016-08-05,64592117,Nick & Rick,Perfect for staying close to the airport. Paul was very friendly and the accommodations were comfortable.
4107959,92336167,2016-08-08,18171857,Jess,"Paul is a wonderful host and I highly recommend him! Friendly, helpful and responsive with all our questions, Paul goes out of his way to make our stay smooth and enjoyable, even after flight delays and schedule changes. Apartment is nicely decorated, neat and clean, comfy chic-- accommodations and amenities didn't lack anything a traveler might need. Great location, next to the airport and only 5 minute leisure walk to the T, which is only one stop away from city proper (airport-Paul's-Aquarium). We both travel frequently around the world and our weekend stay with Paul was fantastic! 10/10 would recommend."
4107959,92694003,2016-08-09,40524705,Ron,Paul's hospitality went way beyond the norm. I loved the East Boston experience and the location of Paul's apartment to public transportation as well as the closeness of a short walk to Piers Park with an unbelievable view of the City of Boston.
4315439,54463194,2015-11-20,35883584,Alessio,"Nice place where to stay, close to the T station, good value for the price payed."
4652263,98117278,2016-08-29,79990710,Sat,"Host is very welcome and very helpful for my arrival. We went there because it close to Boston College.  The place is perfect for that purpose, especially for a dedicated car park. Have BC shuttle bus stop in front."
12103501,75684105,2016-05-22,68976405,Lucas,Marie is a nice host. She provides water and fruits and maintains the place clean. I've had a good stay and have nothing to complain.
12103501,83039201,2016-06-30,64403506,Steven,Really enjoyed my time in Boston. The location was perfect for my archive visit to JFK and the subway got me into the city centre in no less than 12 minutes. Awesome stuff. Cheers!
12103501,90582828,2016-08-01,80386594,Vivek,House is located at a very nice place if you are looking for public transport to downtown. Just 5 minutes walk to redville commuter line which takes you to south Boston station in just 15 minutes and T-redline a 15 minutes walk. Also walgreens is next to it.
"Marie is a very nice host. She is very helpful and always provided quick response whenever I had queries. I lived in the house for a month and it was a nice experience.\"",,,,,
12103501,97244571,2016-08-26,82551618,Rinat,
13000520,75107925,2016-05-19,71315328,Daniel,"I had an amazing experience at Zoe's.  The bed is the most comfortable thing I've slept on, ever.  She was very accommodating and made me feel at home, offering coffee and bread.  I was going to a concert at the Citi Performing Arts Center, and her place is close enough to that part of downtown to get to quickly, but far enough away from the noise so you can get a good night's rest."
"I will definitely stay here again.  I highly recommend it!\"",,,,,
13000520,79245617,2016-06-12,71604637,Jonathan,"Zoe was very friendly,  accommodating, and helpful! She was easy-going and genuinely interested in meeting people. Quick responses too. The place was nice and clean, really good value. Nothing fancy but had everything you need! Shower, shampoo etc, basic breakfast stuff (toast, cereal) and coffee. Area is a quiet residential zone, not many things to do but the Green Line is very close so it's easy to get to the city. Also quite close to green areas like jamaica pond and the emerald necklace, and Brookline. Convenient if you're going to the Longwood area ~ 15mins on foot."
"I can definitely recommend staying here.\"",,,,,
13000520,88615076,2016-07-25,56931858,Lydia,The room was absolutely wonderful and matched the description perfectly. Zoe was a wonderful host and made sure I was accommodated fully even though we never got the chance to meet. Great location and very easy access.
13000520,89870075,2016-07-30,73258665,Omar,Zoe was amazing and very accomodating of my schedule. I was able to work remotely while living comfortably in her home. Across the streets there's a closed stairwell that serves as a great shaded chill spot if you want to smoke or relax. Overall great experience and very appreciative of Zoe!
13000520,91035412,2016-08-03,58094047,Alexander,"This apartment looks exactly like it does in the photos. The bed is very comfortable, sheets feel nice, and it's in a pretty quiet neighborhood. The apartment is fantastic and Zoey is a great host. She left bananas and cookies, milk and orange juice in the fridge which was very considerate. The only thing that might bother you if you don't have a car is that there really aren't many restaurants in walking distance from the apartment. Otherwise a 10/10 experience!"
13000520,91461022,2016-08-05,86582615,Timothy,Zoe was really responsive in her communications and the room was just as it was advertised - clean and comfortable. The neighborhood was fairly quiet and felt safe - with a few hilly streets for exercise!
