listing_id,id,date,reviewer_id,reviewer_name,comments
7693354,50760791,2015-10-14,23109276,Tahlia,We had a great stay at Lisa's house in Dorchester. The room was huge and the bed was very comfortable! She was accommodating and friendly. It was super close to the T train as well which is really convenient
7693354,50933657,2015-10-16,36685455,Jessica,"Liza and her family were great hosts, very friendly and helpful especially when we were trying to navigate our way around Boston!!"
"Thank you for a lovely stay!\"",,,,,
7693354,51052986,2015-10-17,44223112,Megan,"Great experience overall. Convienent location, close to transportation, and great presentation. Our brief stay was enjoyable!"
7693354,51296814,2015-10-19,42593460,Amber,My 8 year old daughter and I had a great stay with Liza and her family. The room was clean. She laid out water and towels and the Wi-Fi password for our use. Her husband was also helpful as Liza worked her day job during our stay. On our second night We visited the restaurant where she works. It was delicious and she was welcoming. We also met her son's chinchilla.
7693354,51466363,2015-10-20,42950422,Wenhao,"I enjoyed my stay at Lisa's house. It was quiet at night. The house is elegantly decorated, especially the bathroom."
7693354,51722772,2015-10-24,39272848,Paul,"We arrived earlier than check in time and Liza already had the room ready for us which was great.  Initially I had let her know of our early arrival and had planned on just dropping of our luggage.  The room was just as picture and described, very nice an cozy.  The neighborhood was pretty cool and there is police presence 24/7.  There are some good places to eat close by, the little breakfast place just up the street is great and really busy, so plan ahead.  Liza and her family were great as well, very welcoming.  Being so close to the train was great too, since we relied mostly on public transportation during our stay in Boston."
7693354,52224080,2015-10-27,8606316,Yael,"The house is situated well, very close to the metro station. The room is big and clean.the bed is not super comfortable but it's ok. The rest of the house is big as well. Unfortunately It's not the cleanest place I have ever seen. The kitchen and the bathroom were messy, as the whole family leave in the house. It was heavy to bring upstairs the luggage as the room is on the third floor. The husband helped us in doing that."
7693354,52360107,2015-10-28,46699830,Ines,"Das Zimmer ist schoen! Leider muss das Bad gemeinsam mit der Familie genutztwerden. Die Kinder haben jedes mal geklopft, dadurch hat man absolut keine privatsphaere..."
7693354,52970544,2015-11-03,19654375,Chelsea,"We had a great time in Boston, thanks to Liza and her husband's hospitality. They were both friendly and helpful. The room was clean and huge, just as advertised.  A highlight was the great location.  It is very conveniently located near a station for easy access to the MBTA transportation system, so we never wished we had rented a car. Walking from the station to the house, even at night, felt safe. Would stay here again!"
7693354,53467932,2015-11-09,19169371,Jason,"Liza and her husband Cliff, made us feel very welcome in their home. The room was large and cozy and the home itself was conveniently located a short distance from the Savin Hill station."
7693354,54107360,2015-11-16,44659171,Josh,"I felt very safe and at home here. Everything was just as I keep my home, and there was always a police officer on the street to ensure safety!  Liza provided us with all the comforts of home, and I would gladly stay here o my next trip to Boston!"
7693354,54327209,2015-11-18,35315195,Donna,Liza and Cliff made us feel completely welcome in their home.  Cliff openly shared information on the best local restaurant for dinner upon our quite late arrival.  The room was very clean and exactly as advertised.  The location was wonderful and has very close access to public transportation which made it convenient for exploring the city.
"Wonderful place to stay and I highly recommend it!\"",,,,,
7693354,54946733,2015-11-25,49378342,Sara,It was brief but very pleasant. I would stay again if needed.
7693354,55004536,2015-11-27,47065276,Yu,Liza's house is cozy and warm. Her family and she are kind people.
7693354,55369321,2015-12-01,13423877,Jiaqi,"Perfect place to stay! The room is very clean. Convenient transportation, just 2mins away from the red line. Hosts are really nice:)"
7693354,56455848,2015-12-13,42906463,Gregory,Liza and Cliff were very welcoming. The house was built in the 1800s and is just beautiful. The bedroom was huge and the bed was very comfortable. I would absolutely stay there again. Thanks!
7693354,57841257,2015-12-29,52015451,Qihui,"I love this Victorian house very much! It has a historical feel, and is pretty nice and comfortable. The location is very close to the beach and the train. Liza and her husband are very friendly. They are locals in Boston, and they provided lots of useful information about touring around Boston to me. Staying in this house is definitely an unforgettable experience for me!"
7693354,58141635,2016-01-01,23363614,Jéssica,"Liza and her husband Cliff were very welcoming! My stay was brief and unfortunately I didn't get to know Boston, but they made us feel at home. The room is really cozy, clean and warm. We arrived early for the check in, but Liza let us drop off our luggage in the room. We needed to do laundry and they even let us do it at their home! Their location is close to transportation and to great restaurants! We really enjoyed our stay with them and we'd love to stay there again!"
7693354,58574728,2016-01-03,48859732,Chayenne,Liza was very prepared and very flexible! She has a beautiful house and everything was there! Very nice experience!
7693354,59123066,2016-01-07,43188079,Jeeyoon,it was nice to stay in this place! the room and kitchen was really spacious and the cat was so cute :) it was so close to the t station so you don't need to worry about the location! would recommend to stay here.
7693354,62322688,2016-02-13,52170886,Lauren,Liza was a great host!  She has everything ready for us and she is very laid back with wonderful personality! Our room was on the top floor so it was private. It was also a perfect location.  I would definitely go back to Liza's again!
7693354,62473916,2016-02-14,56781804,Chris,"Liza and family were welcoming and helpful. They anticipated our needs, providing us with towels, the wifi password, and drinking water. They suggested attractions in Boston, which we took advantage of, and these places made our stay more exciting. I'd gladly stay again!"
7693354,62642419,2016-02-15,57683766,Gopika,Liza is a wonderful person! Everything was perfect for our stay there. She made us feel very much at home! I loved my stay there.  She also was very helpful in helping us find a place to get dinner.
7693354,64155086,2016-02-29,59604686,Li,"Liza is so nice. She is always willing to help me. The room is big and comfortable. Bed is god, warm enough. The cat is cute. The house is located like two minutes walk to Red line, savin hill station. It is really worth living there."
7693354,64179741,2016-02-29,58643223,Tammy,"Liza was excellent at getting back to me promptly. She gave clear, concise directions to her beautiful home. She was gracious, accommodating, and friendly. The room was large and beautiful (as the rest of the house)."
Fresh towels and extra blankets were available. Very clean room with plenty of space to unpack. Bathroom was very clean and well stocked. The whole place had character and charm. We felt very safe walking to and from the house. T was very close!,,,,,
"Next time I stay in Boston I have to stay here again!\"",,,,,
7693354,64469762,2016-03-04,14650920,Anna & Paul,She was very nice and pleasant! Thank you so much for the stay!
7693354,65431665,2016-03-13,21423920,Alison,"I absolutely loved my stay with Liza! The room is the epitome of charming and is part of an 1895 Victorian home in a historical section of Boston. Public transit was a two-minute walk, which made this location central to everything within Boston and the general area. The host and her family made me feel welcome from the beginning and were quite helpful with their recommendations and suggestions. I would definitely stay here again and would highly recommend it to anyone considering a visit to the Boston area."
7693354,65644736,2016-03-16,49943654,Stephanie,"Liza and her husband were very welcoming and informative about the city. They were very accommodating with arrival times, things we needed and giving us our privacy. The Space is a great size but the bathroom could use a face lift.  All in all a great space and perfect location. Just steps away from the subway."
7693354,65773360,2016-03-17,49943654,Stephanie,"Liza and her family made us feel welcome the moment we walked in the door.  The Space was exactly as it was pictured. So spacious perfect for what we needed it for. Liza and her husband were very helpful with anything we needed, from questions about Boston to arrival times."
7693354,65910384,2016-03-17,62781061,Christopher,"Liza was very accommodating with my check-in time, and was available even though traffic caused my arrival to be an hour late. During my time staying here, the hosts were very generous and warm, and provided recommendations to where to get food, as well as the best way to travel around Boston. The room was very clean, and many amenities (soap, shampoo, towels) were all provided. I had a wonderful time, and I would recommend people to stay here wholeheartedly."
7693354,65986344,2016-03-18,27319816,Joan,"\""
"The room was clean and  the bed was comfortable.  \"",,,,,
7693354,66677809,2016-03-24,50068878,Deirdre,"Excellent stay with Liza,  gorgeous house in safe, quiet area next to T Line. Very friendly and accommodating host that provided everything we needed and more."
7693354,67579644,2016-03-30,12691614,Doris,"Liza, her husband Cliff and the two kids were very hospitable during our visit in Boston. Their house in a typical New England style has got a lot of charm, the room is big, beautiful and clean and the bed is very comfortable. The house is standing in a safe street. If you have any questions, Liza and Cliff are very helpful. The public transit is just around the corner (2 min.) and good located to Downtown. We would absoluteley stay there again. Very recommendable."
7693354,67810265,2016-03-31,7781197,Amanda,"I had a one-day trip and found a place at the last minute. I love that I could book Liza's place instantly. It is truly a find! Liza has a very lovely place. The room was beautiful, clean, comfortable and cozy. Love that the T was super closeby. Wish I had more time. Liza was very friendly and accommodating. She had lots of information about the local area and Boston at hand."
7693354,68326582,2016-04-04,6619126,Chui,"First of all I chose this posting because of its location. I needed to commute everyday to the TD Garden and it was a breeze. Its just 4 stops away from South Station which was convenient if you were taking the bus or the train. The neighborhood was fantastic, safe and everything was convenient. I never felt scared walking home in the wee hours of the night. Liza, her family and the cute cat gave me my privacy but they were very nice as well. The house was clean, quiet and Liza had lots of toiletries to choose from. She had maps, restaurant menus, water and umbrellas that came in very handy. The room was huge and peaceful. I had a wonderful experience staying in their home and would love to come back!"
7693354,68980818,2016-04-08,60228468,Geoff,"Liza was a great hostess from beginning to end! She kept in contact with us while we were  delayed in transit, and she stayed up past midnight to see us in; even then she took the trouble to show us round the house and the shared facilities; she was very relaxed about our coming and going at any time. We met her family and had several really interesting talks, arising from which was a unique experience of visiting her son's elementary school, meeting teachers, classes etc. (we're both schoolteachers in England). The house is full of characterful period  features, as is the neighbourhood. Large, comfortable, quiet room with lovely bed! Just 2 minutes level walk from the T (Boston's 'metro')."
7693354,69222474,2016-04-10,27752501,Abbi,"I had a wonderful, restful stay in Liza's home, and loved making friends with her beautiful Norwegian forest cat! The room was exactly as pictured, with one of the most comfortable beds I've ever slept in, and Liza was incredibly friendly and accommodating even when I arrived extremely tired and a little early. There was still snow on the ground when I arrived (in early April) but I was perfectly warm and cosy."
The house is very close to the T,as mentioned,and I had both brunch and dinner in the area,"both of which were awesome. Definitely felt safe and all around couldn't be happier with how my trip went (up until my 8 hour delay at Boston Logan!). Anyway: I'd definitely stay here again.\"",,
7693354,69842103,2016-04-14,36644026,Maryjane,"Had a great stay at Liza s house, she is very nice and the room was very comfortable and clean. Very close to train. Would stay there again. Thank you."
7693354,70146034,2016-04-16,34949843,Lili,"near red line subway,Liza and her family are all nice and strongly recommended to you"
7693354,70674222,2016-04-19,28885334,Sarah,"Had a great stay with Liza & her family, we were in town for the Boston Marathon weekened. The room was exactly as described,  neat & clean. Liza & her husband were available to help us or give advice on restaurant choices whenever we needed. Her home was located in a quiet neighborhood just a block from the T station.  It was super easy to get downtown or to other destinations. There were several restaurants near by and a rite aid within walking distance. Overall,  we enjoyed our stay and would return to stay at this listing.  Thanks so much Liza!"
7693354,71496148,2016-04-25,49349804,Rachel,"Liza was a super host, she was very accommodating and the rest of her family were lovely too! The local stores were very handy, as well as some good places to eat. The room was brilliant, comfiest bed I have ever slept on! Plus the area is pretty and near the train station. Will definitely want to stay here again!"
7693354,72016245,2016-04-30,63675620,James,"I loved everything about staying with Liza: her location, the ambiance of the house, and her laidback attitude and straightforward communication."
My girlfriend and I were quite busy while we stayed,but we always felt taken care of. I felt better for having met Liza,"and her poetry is beautiful!\"",,,
7693354,72771819,2016-05-04,49537235,Anja,Everything was on place when we arrived
7693354,73126955,2016-05-07,53254849,Fleur,"Liza's home is very close to the red line (subway or 'T'), which is very convenient for visiting Boston. She's very kind and helpful, as is her husband.  She had a great suggestion regarding breakfast, just 1 stop on the T and then a 3 minute walk. It's called Homestead. The bedroom that Liza provides is private for sure, as you basically have your own floor. We haven't used the shared spaces much, as we spent as much time downtown as possible, so we can't really say anything about that. Obviously we used the bathroom, which was fine, although it wasn't spic and span. All in all, a great option for people who are looking for a place to sleep and would like some locals to give you some advice on where to go!"
7693354,73809732,2016-05-10,48118040,Debra,"We arrived late in the evening and were shown around the house and to our room. The room was neat and clean and just like the picture showed and the bed was comfortable. The hosts were friendly and told us how to get to the train and into downtown Boston. We inquired about local places to eat and found them all within walking distance. The neighborhood was safe for walking, even at night, and also for leaving the car unattended for a few days."
"\"",,,,,
7693354,74978468,2016-05-17,18147992,Christine,"Lizas Haus liegt sehr verkehrsgünstig gelegen. Es sind nur 5-10 Minuten zur nächsten T, das ist auch mit viel Gepäck leicht zu bewältigen. Die Unterkunft ist wie beschrieben sauber und verfügt über schnelles wifi."
7693354,75416135,2016-05-21,53575792,Stan,Liza was very welcoming and was a gracious host. She even went to the extent of putting mints on the pillows. The location was ideal within 3 blocks of the subway and two excellent restaurants.
7693354,75675372,2016-05-22,19232123,Kallan,Liza's place was so comfortable and a perfect spot for us to stay our first night in Boston!  She was very accommodating to our schedule and made us feel right at home.   Great location that is easily accessible in a part of Boston you might not otherwise venture to.  Thank you for hosting us!
7693354,76122167,2016-05-24,41181610,Joanna,"Thanks Liza for a great stay! Beautiful large room, quick transport to the centre of town and all the info you need for a day looking around the city. I highly recommend."
7693354,76466450,2016-05-27,8114226,John,"Home away from is what we seek when we travel and Liza made her home feel that way for us.  She has spent a lot of time and thought organizing the traveler’s experience such that whatever you need is at your fingertips.  The room is at the top ( 3rd floor) of what is indeed a Grand Victorian residence and is spacious, comfortable and quiet.  The mattress is high quality and very comfortable and there is plenty of room for clothes and luggage as well as a desk and internet access.  Liza was kind and attentive in accepting delivery of flowers we needed before our arrival and thoughtfully found space in her large SubZero fridge so that they would remain fresh.  The AC was in the window of our room and while I turned it off each day when we left, Liza made sure to turn it on in time for our arrival so that the room was already cool.  Fresh filtered water was there every day.  The entire house is immaculately maintained (makes you want to take your shoes off when you arrive, which we did) and presented with just the right balance of professional, hotel like amenities and warm, non-commercial, personalized ambiance.  It was so easy to unwind, relax and rest and feel less like a guest and more like we had our home away from home!  Kudos to Liza and her family!!"
7693354,76648382,2016-05-28,25326485,Isla,Really happy with choice. Liza extremely helpful and friendly
7693354,77071523,2016-05-30,63572065,Paul,"We have had a wonderful time at Liza’s place. The description in the advertisement was precise, the room was as described and it was comfortable and clean. It turned out that Liza wasn’t available during most of the time we stayed but her husband took excellently care of all we needed."
There is a large supermarket only one T-stop from Liza’s place. Even if you have no car available you easily can get all you need for your stay.,,,,,
"\"",,,,,
7693354,77957984,2016-06-04,47762961,Carol,"Lizas home is well located very close to the train station and just a few stops from the center of Boston. Plenty of places to eat nearby. The room is huge, bed firmish but comfortable. Good WiFi. Unfortunately didn't get to meet Liza."
7693354,78298685,2016-06-06,8269310,Debora,"We only stayed one night with Liza but she and her family were great and the room was very comfortable. We arrived late in the evening from Cape Cod and Liza's husband, Cliff, was waiting to let us in. We were a bit tired from traveling and were very relieved to arrive at their home. The room was very spacious and comfortable and private at the top of the house. The bed was very comfortable. The location was super convenient very close to the T. We had a great sleep and a good start the next day from their house. The house is located in a sweet neighborhood and has a lot of charm. We would happily have stayed longer and definitely recommend it."
7693354,78829673,2016-06-09,56009280,Eliška,Liza was very kind and room was beautiful. I really reccomend this accomodation :)
7693354,79365124,2016-06-12,7091042,Krista,"We were welcomed upon our arrival and given a tour of the shared and private space, an overview of neighborhood amenities and the house cat kept us company while we settled in (to my daughter's delight). The room was as described, and very comfortable. We spent the majority of our time downtown so we rarely saw our hosts and didn't explore the neighborhood. We did have several pleasant meals at the local restaurants, in particular, breakfast at McKenna's each day. Very easy access to the T."
7693354,80061505,2016-06-15,6006087,Pip And Tony,"\"The room was lovely unlike the shared (with family) bathroom. The location was handy and we enjoyed breakfast at McKenna's, just up the road, next to the \"\"T\"\". \""
7693354,80811578,2016-06-19,15322641,Paul,I enjoyed my stay. No problems. The location was very convenient as the red line metro station was only one block away.
7693354,81144932,2016-06-21,2122716,Miriam,"We stayed in Boston for weekend, and stayed one night at Liza's place. Everything is exactly like what she puts on Airbnb."
7693354,81583421,2016-06-23,40381004,David,"Great experience. Very nice house with a spacious room. Very close to the red line, which makes travel very easy.. Would highly suggest if you're looking for a quiet place to stay in Boston."
7693354,81955281,2016-06-25,22112677,Anna,Very spacious room and nicely furnished.
The house is very convenient for the T line into Boston (only 5/6 stops).,,,,,
Easy to get breakfast,lunch and evening meals in the vicinity (McKenna's recommended for breakfast and Shanti Indian restaurant for dinner).,,,,
"Liza was very helpful and kind and we are sorry could not stay longer. \"",,,,,
7693354,82898710,2016-06-30,76143089,Angela,"这所房子的地理位置非常好,在地铁附近,走路大约3分钟,到市区或哈佛大学,mit等都非常方便。从南站打车大约30元人民币,所以还是非常方便的。房间在3楼阁楼,如果行李重的人会比较麻烦,浴室在2楼,稍有些不便,不过还可以,最重要的是地理位置好,房东一家不错。"
7693354,83868797,2016-07-04,44374916,Alice,"The location is fabulous! Just a short walk (~5min) from the T, and very peaceful neighborhood. Liza and Cliff were wonderful hosts and were willing to work with our schedule, even when we thought we would have to check in very late. We really appreciated the small details --- like having a Brita water pitcher in the room for easy access to water. A wonderful place to stay for anyone visiting Boston!"
7693354,84244962,2016-07-06,64036522,PoShen,Pretty lovely house. Liza is very kind host. Hope we could meet again !
7693354,84532394,2016-07-07,3574031,Martin,"Das Haus ist sehr gut gelegen mit einer super Anbindung ins Centrum. Das Zimmer ist groß und angenehm. Es ist unter dem Dach und kann im Sommer extrem warm werden, dafür ist aber eine Klimaanlage vorhanden."
Es ist ein Familienhaushalt,mit dem man sich das Bad teilen muss.,,,,
"grundsätzlich ist die Unterkunft zu empfehlen.\"",,,,,
7693354,85168416,2016-07-10,22235577,Mari,"Liza and Cliff were great hosts.  We had no trouble checking in and we felt welcome.  The room was very spacious and comfortable - we also got a stuffed elephant waiting for us on the bed when we arrived too!  The house is in a quiet and a safe neighborhood.  It was a 5min walk from Savin Hill station, so easy to get into the city.   Also the Indian restaurant near their place was amazing."
7693354,86243391,2016-07-15,60807545,Muriel,chambre très spacieuse et agréable tout proche d'une bouche de métro qui donne accès directement au centre ville. Lisa nous a vraiment bien accueillies et maîtrise très bien le français.
7693354,86804741,2016-07-17,67443956,Linda,"Liza welcomed us, but then we never saw her again. The stairs to the 3rd floor were very narrow and steep. I wish I had realized that beforehand. It was a struggle getting our luggage up the front porch steps and then up 2 more flights of stairs. The first night we didn't know where the light was for the stairs so it was a little stressful going down these steep stairs in the dark to use the bathroom. Not the best neighborhood, even the Uber driver waited until we were safely inside. Too far out of the city to come back and change clothes if going out to dinner. Wished it was closer. I don't want to cause any loss for this hostess, but I wished others had mentioned these 2 points as I would not have stayed here."
7693354,87597599,2016-07-21,81552904,대원,매우 좋았습니다 ! 위치 ! 거기다 개인실 엄청 넓고  친절하십니다
7693354,88000293,2016-07-22,11100732,Claudia,"Liza gave us maps for the city, helpful advieces and we felt very safe in her house. We went even to the small beach close to her house! Thanks for everything!"
7693354,89145331,2016-07-27,5403676,Charles,"This is a nice room in a nice location close to the subway station with easy access to Boston sites. A nice neighborhood too. Liza was friendly and gave good tips about places to eat. However, don't expect to  have any of the usual pluses of an AirBnB place. No coffee in the morning for instance is a bit sad given the price. It's just a detail but one of the things you come to expect."
7693354,89341611,2016-07-28,85970962,Kristen,"The Victorian style home was very charming and located in a good neighborhood. Liza and her family were very helpful with our arrival and also with using the trains to get around Boston.  The home was well kept, and the room we stayed in was air conditioned and comfortable."
7693354,90842403,2016-08-02,17752208,Milind,
7693354,91241217,2016-08-04,25518790,George,"We only stayed at Liza's place for one night but she was there to greet us, recommend some restaurants and show us to our room. We had a very spacious and private room on the top floor of her 3 story house.The bathroom was shared with her family but all was very clean. The neighbourhood was lovely and just 3 minutes from the subway station with easy access to downtown. Would highly recommend to anyone wanting to visit Boston."
7693354,91467515,2016-08-05,50125308,Marcin,Everything was alright. Liza was very helpful and told us about some great places to visit. The room was clean and nice.
7693354,92405713,2016-08-08,43194532,Brittany,"Liza's home was convenient and comfortable, right off the T. The room was private and spacious and we loved having the freedom of no curfew. Bed was comfortable and air conditioning make the room cool and welcoming. We didn't get to see or speak with Liza much as we were out and about but she was kind and cordial each time we met."
7693354,92927173,2016-08-10,57014481,Leonardo,The room was like the photos.
Very near to metro station.,,,,,
Beautiful walking on the Beach near the house.,,,,,
Free parking on the Street in front of the house.,,,,,
"Liza was helpful and she speack a little Italian and France.\"",,,,,
7693354,93224367,2016-08-12,4879293,Tonie,Liza went above and beyond the usual hostess courtesy. Our flight was delayed three times from Denver so we didn't arrive at the time we thought. Matter of fact we were over two hours late if I remember correctly.  That's with us taking a taxi rather than the bus or subway. We didn't arrive till after 3am I think. She was available and giving us information to pass on to the taxi driver at that hour!
Thank you Liza,"you are amazing and your house is beautiful! Thanks for being the hostess with the mostest!\"",,,,
7693354,94177856,2016-08-15,37284230,Zac,"Lisa and her family were perfect hosts, we would definitely stay here again."
7693354,95232174,2016-08-18,11170335,Alessandra,The house is situated in a quite neighborood near the T. It is also at a few minutes from the airport via Uber. The room is large and nice. Liza is kind and helpful.
7693354,95506650,2016-08-20,85992524,Katie,Quiet neighborhood right near the T. Easy access to the city! Easy walk to the river to sit and enjoy the view at night. We were very comfortable. Went to the bar/restaurant next to the T. Very nice waiters and service. Good food!
7693354,97106376,2016-08-26,87488832,Jaroslav,Liza and her husband were absolutely amazing hosts. They were very communicative and helpful. The room looked exactly as promised. I would definitely love to be in their place again.
7693354,98218656,2016-08-29,85982457,Jillian,A lovely place to stay. We were always coming in and out late at night so the key was helpful. Liza was very nice and accomdating. Her sons and husband are nice too :)
7693354,98707106,2016-09-01,91196904,Chayanee,"This is our first time in Boston, Liza's place is very close to T-Station (2 mins walk) that makes us feel so convenient travelling around Boston. The room was nice and clean, big enough for 2 of us. Liza was very nice and kind to us, She always responds our question via message quickly."
"\"",,,,,
7693354,98989452,2016-09-03,4659830,Brad,"This was a return visit for me. Large, comfortable, quiet room and easy parking."
13239143,78953514,2016-06-10,70651134,Chukwudi,"My first Airbnb, and what a rewarding experience it was. Huggy was such a wonderful host for my 4-night stay. We started communicating by mail and telephone before my departure from Europe and up till the very moment I rang his door bell in Dorchester. Everything presented about the accommodation - location, cleanliness, neighborhood, etc. were accurate. Huggy went out of his way to fulfill every request that I made and showed great humility when he sought my opinion on possible improvements that he could make to the accommodation. The unpretentious demonstration of great respect for my person endeared him to me.  What a fine gentleman he really is! This is one host and accommodation I would DEFINITELY recommend.  I am sure to be back again! 5 stars to you Huggy!!!"
13239143,80015822,2016-06-15,45751747,Kanishka,"Huggy is a fantastic host; he is exceptionally polite, hospitable, and attentive. He made an effort to make sure I was settled in and had a feel for the surrounding area. The place is very clean, very quiet, and all the essentials were provided. My roommates were friendly, and also worked to keep the shared spaces (bathroom, kitchen) very neat. If I'm ever back in the area, I would love to stay here again!"
1214214,46670506,2015-09-12,22290887,Matt,Very comfortable stay in Boston - was there for 2 nights for work.  The place was as described and would recommend to others.  Harriet was very easy to work with as well.  Thank you.
179245,550395,2011-09-20,963237,Marc,"I very much enjoyed my stay at Hermina's place.  Being next to a police station made me feel a lot safer during my four-stay at Hermina's place.    The proximity of the place to the nearest train station gave me a lot of flexibility as far as getting around, without feeling the need for a private car or using a taxicab.  The place itself is well-kept and clean."
179245,623885,2011-10-12,1208318,Billie,Hermina was a great hostess. Opened up her home and made you feel at home. This is a great location! Short walk to the T..easy access to all that is Boston. Spent 3 nights without any problems. Felt very safe (beside the police station) but I don't scare easy!
