listing_id,id,date,reviewer_id,reviewer_name,comments
1472520,15785868,2014-07-15,17115981,Stephan,Everything was really great. We had a perfect room in a perfect house. Mary and Barny gave us a warm welcome and were very helpful what to do in Boston. We would stay again!
1472520,15862713,2014-07-17,12444226,Jean Francois,Mary nous a accueilli avec le sourire sous une pluie battante
Le logement est agréable et je confirme les petits gâteaux maisons au petit déjeuner délicieux,,,,,
Cadre très sympathique loin de l'animation,,,,,
On prend le train pour aller down town c'est mieux car le stationnement est coûteux,,,,,
"Bon choix j'y retournerai \"",,,,,
1472520,16021385,2014-07-20,11048024,Marie,"Before we arrived, Mary sent us several emails to check if everything was ok, Mary is a really reliable person and answered really quickly to any questions."
The room was very clean and nice during our stay especially the terrace is just perfect for the breakfast.,,,,,
"Thanks for everything !!!\"",,,,,
1472520,16301361,2014-07-25,10983555,Nicholas,"A perfect place and great quite location from where to explore Boston. The room was big, clean and the common areas as well! We loved staying in this beautiful house and Mary was lovely and available every time giving us great suggestions! We had breakfast every morning under the portico in the back of the house overlooking the garden and the sea! Will definitely come back here for our next Boston trip! - Un posto tranquillo e perfetto per andare alla scoperta di Boston (in 20-25 min si arriva in centro prendendo la metro). La stanza era molto grande, pulita così come le stanze comuni (sala, cucina). Consigliamo a tutti di stare in una casa del genere caratteristica e in stile tipico del New England. Mary la proprietaria era sempre a disposizione e ci ha dato ottimi consigli! La mattina facevamo colazione sotto al porticato nel retro della casa con vista sul giardino e sul lago. Torneremo di sicuro per la nostra prossima visita di Boston!"
1472520,16477593,2014-07-28,451996,Siobhan,"The Carneys are a lovely, friendly couple. Our room was even better then we had anticipated; spacious, comfortable, clean and welcoming! Breakfast facilities were perfect. Overall we were very happy and would definitely recommend this house for anyone to stay there."
1472520,16649908,2014-07-31,11883439,Jenni,"Beautiful house and neighborhood. Carney family sent excellent directions, which made getting there on public transport (with 2 suitcases) easy as pie."
Host Barney made beautiful muffins every day or two,"and there was always a fresh put off coffee to greet you when you woke up. Room was beautifully furnished and comfortable. \"",,,,
1472520,16798140,2014-08-02,18262905,Ryan,"\"We stayed for two nights in this charming 19th century \"\"mansion\"\" home just a few stops South of downtown on the red line. It's located 1/2 mile walk from the Savin Hill stop in a very safe neighborhood.  The home has multiple rooms available through Airbnb"
1472520,16926767,2014-08-04,16995091,Lin Da,"很经典的房子,舒服,贴心,主人很nice"
1472520,17014229,2014-08-05,9977103,Jamie,"They are the nicest host I have ever met. The rooms were cozy, comfy, and very very beautiful. It even made me felt a little bit home sick... I love living in this big house with wonderful host, and greatest blueberry breakfast muffin in the world. My boyfriend and I had very nice experiences here. I'll choose Carney family next time visiting Boston. Thank you Mary!"
1472520,17121643,2014-08-07,18816048,Sharon,The room was very nice and clean.  Host were very kind and helpful.  Would stay there again!
1472520,17177122,2014-08-08,18995882,Neil,"The room  was perfect, great location to downtown Boston, 5 minute walk to the train.  The Carney family were very helpful."
1472520,17295710,2014-08-10,7835451,Nate,"Pretty much perfect. Beautiful home, right near the beach and the Red Line. Great room, enough privacy. Everything we wanted."
1472520,17500847,2014-08-13,11020083,Holli,We throughly enjoyed our three night stay with the Carney's. The house is beautiful and wonderfully maintained and very local to a metro station which can take you easily in and out of Boston city centre. The house essentially backs onto the beach and is a short walk from a few very good restaurants if you prefer to stay local. Mary was very communicative before and during our stay and made us feel very welcome. The Carney's provided us with a relaxing space to come back to after a day in the city centre. We had a great stay and couldn't recommend it more
1472520,17931457,2014-08-19,15787476,Jim,"The host provided detailed instructions for arrival.  The room was ready on time.  The neighborhood was beautifully treed, with essentially only local traffic - a nice feeling of community.  Through the backyard there was a walk that led to a small beach and waterside walkway near the Dorchester Yacht Club and a public park."
1472520,18077698,2014-08-21,19070263,Geneviève,"Nous avons bien apprécié notre séjour chez la famille Carney. C’est une très belle maison, spacieuse et bien située. Le quartier était tranquille et nous étions à moins de dix minutes environ d’une station de métro sur la ligne rouge. Nous avons discuté et déjeuné avec d’autres voyageurs, ce qui était intéressant. Des céréales, du yogourt et des muffins faits maison sont fournis le matin. La femme de ménage nous a guidées pour nous rendre au métro à notre arrivée et était bien gentille. Nous n’avons pas vraiment eu l’occasion de discuter avec les hôtes, sauf pour savoir où déplacer notre voiture dans leur stationnement et à notre départ. Nous avons aussi apprécié avoir un coffret de sécurité dans la chambre, ce qui était une sécurité supplémentaire pour nos effets personnels de valeur. Le seul petit détail négatif : on nous a demandé de quitter un peu plus tôt que prévu notre chambre afin d’y faire le ménage pour les prochains invités."
----,,,,,
We enjoyed our stay at Carney’s house. The place was beautiful,and the location was near a T station. We had the chance to discuss with others guests and eat breakfast (and the homemade muffins!) with them. The maid was very kind with us and guided us when we arrived. The room also had a safety locker that was very practical. The only detail: we were asked to check out the room as soon as possible the morning for the cleaning service,"but it was an hour before the check out time.\"",,,
1472520,18410354,2014-08-26,17478410,Tristan,I had a great stay at Carney's family home. Barney and Mary are very warmth and their house is just wonderful !
The room is very cosy and the bed is ultra comfortable. Thanks also to the housekeepers who make a great job !,,,,,
Of course,i don't forget Barney's muffins which are just delicious :-),,,,
A perfect way to discover Boston and... to come back as soon as possible !,,,,,
"Merci beaucoup.\"",,,,,
1472520,18500423,2014-08-27,20091322,Runrun,My first and most satisfied Airbnb experience. Mary and Barney made our trip and stay easy and comfort. The house is only several minutes' walk from the metro station. Pretty inside and out. The room is spacious and most lovely. And we enjoyed the view of the beach just at the back of the house. Definitely worth the price.
1472520,18680813,2014-08-30,4847858,Saranya,"It was wonderful staying here. Loved the neighbourhood and the homey feel of the place. Barney and Mary are helpful with recommendations of things to do in the city and very accommodating when we had to arrive early, leave later than planned in the morning and leave our luggage for a few hours. Very tastefully done up place including the toiletries and really clean. We helped ourselves to freshly brewed coffee in the morning and spent away the morning on the porch with other guests. Stay here! Only thing being it's about 10 min walk from the nearest subway station."
1472520,18940432,2014-09-03,7582881,Cyril,We had a great time at Carney Family's house. We had the Andrea's Private bath room which was very comfortable. The hosts gave us good advices about the city and their sens of hospitality made us feel like at home.
1472520,19030591,2014-09-05,15858786,Janina,"La habitación era exactamente como se describía. La casa es muy acogedora y los anfitriones no se entrometen para nada por lo que uno siente que tiene todo para uno. La conveniencia del desayuno y la lavandería es muy positivo. Además la cercanía al metro. Tener una habitación limpia, una cama cómoda, un baño privado, poder hacerse una taza de té y sentarse en la terraza...definitivamente hacen que podamos recomendar este lugar."
1472520,19596231,2014-09-15,17595497,Marcin,"Byli bardzo mili, okolica jak z filmu dzień za dniem"
1472520,19698429,2014-09-16,585322,Rod,"Staying in this room was much like staying in a hotel.  The room was spacious, with comfortable chairs to sit in.  We were provided with all of the information needed to check in easily. The Red Line subway stop was within easy walking distance.The room was clean and very convenient. We will definately stay here again."
1472520,19746569,2014-09-17,3430204,Heleen,"The house is in a beautiful neighbourhood and is nicely lit in the dark when I arrived. With a clear description how to arrive by public transport (easy from South Station) it was a short walk. The room was very spacious, bathroom as well as room nice & clean.  Barney joined me and another guest for a fun chat and there was a healthy breakfast provided"
1472520,19770448,2014-09-18,7676622,Martin,Arrived just after 10pm due to flight being delayed and then a passenger falling ill mid-Atlantic and being stretchered off when we got to Logan however got to the house will no problems.
Room was spacious and comfortable - just what was needed to unwind from that flight.,,,,,
At breakfast I could not find anyone around but the kitchen was well organised so I just helped myself.,,,,,
"Enjoyed my brief stay and would recommend them to others.\"",,,,,
1472520,19879940,2014-09-20,19656753,Katelyn,"This place was lovely. Beautiful, old Victorian house. We had a private room with a private bathroom. The too me as clean, and the hosts did a great job to make it like a hotel. The space was very quaint and hospitable. The bed was very comfortable and clean. The neighborhood was quiet and had a rustic, genuine boston feel to it. So nice just to walk around. The family was very nice and helpful. Would definitely recommend staying here!"
1472520,20085338,2014-09-23,2286654,Helen,We felt very much at home at Mary and Barney's place and Mary made us feel very welcome when we arrived. It was very convenient for the T and Mary's instructions made their home easy to find.  Our room was comfortable and the kitchen and living areas made it very homey. Breakfast was appreciated especially Barney's excellent muffins. Both Mary and Barney gave us helpful advice about getting around Boston and also pointed out shortcuts to the JFK Museum which was in walking distance. Thanks Mary and Barney.
1472520,20232126,2014-09-26,16365825,Bernadette,"Nice, clean and comfortable accomodation with friendly hosts. Good place to visit Boston."
1472520,20408650,2014-09-29,11711058,Diane,"Spacious, clean, comfortable room. Use of lounge, kitchen, laundry and balcony. Lots of extras provided by Mary and Barney. Off street parking provided. Short train ride into the city from station only a few minutes walk away. We didn't try any local restaurants as we had been on the road and eating out for 5 weeks so it was great to feel so comfortable cooking and eating in the shared kitchen/dining area. Supermarket half a mile away was very convenient. Thank you for sharing your beautiful home with us."
1472520,20696141,2014-10-04,20272476,David,"thank you carney family,"
for a nice,lovely room.. it was our first stay in boston before we travel around the east-coast for 3weeks.. best wishes,"and greetings from new england\"",,,
1472520,20827904,2014-10-06,5439977,Peter,"The Carney Family airbnb is a wonderful old house with 3 guest rooms on the first floor and 3 on the 3rd floor. ( Mary and Barney live on the 2nd floor.) We chose the room with the private bath. The entire bottom floor is for guests with a fully stocked kitchen, living room and 2 additional bathrooms. The house is clean, quiet, tastefully decorated, and situated in a lovely, safe neighborhood within walking distance to the train. Mary and Barney were friendly and helpful. If we are in the Boston area again, we will certainly return."
1472520,20946977,2014-10-08,17976468,Christel,"Mary and Barney provided helpful information prior to arrival, and Barney greeted us personally when we arrived in Boston - providing transportation and dinner suggestions. Their beautiful home is exactly as was described in the listening, and provided us with a comfortable, convenient home base to explore Boston. Thanks for your hospitality Carney Family!"
"\"",,,,,
1472520,21109713,2014-10-11,20738910,Lambert,Though we met Barney for only half an hour he engaged himself in supporting our plans in Boston. The room was as desribed and ideal location for a Boston vistit - strong recommendation.
"Lambert\"",,,,,
1472520,21283785,2014-10-14,18745327,Sharon,"Our experience with Barney and Mary lived up to all the previous positive reviews.  The room was very pleasant, the morning muffins were great, the location was good - very easy access to the T or a walk to Dorchester Bay- and best of all, we really enjoyed meeting the other guests.  Definitely will go back if in Boston."
"A most positive first experience with Airbnb.\"",,,,,
1472520,21575948,2014-10-20,16778589,Doreen,It was a very pleasure and nice stay. The house is very clean and lovely. Mary and Barney are friendly and helpful hosts that answered all our question very quickly. We loved the selfmade muffins of Barney and the housemade granola of mary. We can truly recommend the carneyfamily house.
1472520,21696376,2014-10-21,22612588,Andrei,"Lovely home in the Savin Hill area. Great room, wonderful amenities, everything is well thought through by the hosting family. Found some delicious home made muffins in the morning, a nice little boost before our long road ahead. Very happy with our stay!"
1472520,21764940,2014-10-23,22349463,Hema,We had a lovely stay and Mary was helpful and kind. The room was spacious and clean. The location was also not far from downtown.
1472520,21875024,2014-10-26,20231917,Lisa,We LOVED it. The house/room is very nice and lovely. Mary and Barney are friendly and helpful hosts that answered all our questions very quickly. The house was in a great location and a short walk to the train. We 100% recommend the Carneyfamily house!!
1472520,22098295,2014-10-30,9234179,Adela,We received excellent instructions in how to get there.  The neighbourhood seemed safe and attractive. Instructions to find our room once entered the home were clear.
The house itself is clean,beautifully kept and we found it to be an inspirational example of Old Boston architecture.  At our request,they kindly provided gluten free cereal accompanied by a large selection of coffees and teas,fruit and milks.,,
The hosts did what they could to meet our needs.,,,,,
"We look forward to going back at the tail end of our trip. \"",,,,,
1472520,22356013,2014-11-04,9234179,Adela,Our hosts provided
What they promised. Place was lovely,clean and orderly. Provided,,,,
Special gluten free cereal,,,,,
And eggs amongst other foods.,,,,,
Even through we didn't see,,,,,
Them much,"they were attentive to our expressed needs. Thank you!\"",,,,
1472520,22595980,2014-11-10,22306518,Yukari,"The house and room were clean and comfortable. It was my first time to use Airbnb, and as a young woman, I was a little worried about staying someone else's house a lone. But I had a wonderful stay here! Barney always had good coffee and breakfast (yummy homemade muffin) available for us. If I ever visit Boston again, I would love to stay here."
1472520,22808032,2014-11-15,9657632,Ericka,"The house and the room were beautiful! It's very close to the red line, and the neighborhood is quiet, safe and friendly. The amenities were perfect - coffee, fruit, muffins, the usual bathroom stuff. I would recommend this room to a couple our an individual who wants some extra space. The seating area in the room is spacious and the light is perfect with unexpected and delightful views of the water. Overall, clean, convenient, beautiful, comfy, and easy! Made my stay in Boston perfect. I highly recommend this room and the Carneys."
1472520,22868979,2014-11-16,23502778,Carina,It was great. The house and the room were very beautiful. The bathroom was clean. The neighborhood was nice. The red line is about 5-10 min away.
The hosts were very friendly and helpful.,,,,,
"We would recommend this room to other and we enjoyed our stay. \"",,,,,
1472520,23010401,2014-11-20,6372070,Emily,"A very beautiful home in a beautiful, quiet neighborhood with easy access to downtown Boston. The Carney family was friendly and welcoming. Would definitely stay here again!"
1472520,23259898,2014-11-26,22338750,Anouka,"Andrea's room came as a real surprise to me. It was one of the less expensive accommodations we've used during a 2 week holiday, but it turned out to be the one we've felt most comfortable at in the end. It really grew on us for the few days we were there. Hosts Barney and Mary are so kind as well, you really feel they open up the house to you. We can definitely recommend it!"
1472520,23543734,2014-12-04,645783,Sonia,"It's the best location to stay in if you want to do sight seeing around Boston. Conveniently located near the Subway station. The room was very clean and neat too, instructions were very clear on how to do self check in."
1472520,25072855,2015-01-05,10970135,Loup,We spend two great day in Carney's home. They were great hosts and Barney's tips was very usefull ! I totally recommand this place !
The house is huge and very confortable. You feel as confortable as at hotel but far much frendly.,,,,,
"You can see the water by the windows. It's really close to the main metro line and you are in town in no time.\"",,,,,
1472520,27451546,2015-03-04,12096536,Marie,"This was my 4 th stay with the Carney's. And it was my first in this room. Andria's room is spacious and luxurious with it's own bathroom. It is always clean, welcoming and very inviting. The great perk for me in snowy weather is off street parking. the Carney's have always been gracious and helpful ."
1472520,27874398,2015-03-14,26323614,Shahla,"I had a wonderful stay at the Carney home! I stayed in Andrea's room and it was very private, immaculately clean, and the bed was extremely comfortable. Mary & Barney were very accommodating and friendly as well. It's always nice to have hosts that are engaging and easy to talk to. They have a ton of knowledge of the surrounding area. Unfortunately I came in the winter weather, but I will definitely be back for the summer to enjoy the water that's just a short walk away! I highly recommend their home to anyone looking for a safe, quaint neighborhood and family feel for their vacation!"
1472520,28171341,2015-03-19,27812296,Elise Yixiao,"Awesome first airbnb experience! The room was amazing. Sun shines through beautifully in the morning. The pitcher of water was a lovely welcoming touch after a long and thirsty road trip. Extremely convenient location for sightseeing in Boston, only a short subway ride from downtown. Thank you for sharing your home with us!"
1472520,28581782,2015-03-26,8836925,Tim,"The place is totally great, the room is spacious, clean and close to subway. You have access to huge guest room and large and well-equipped kitchen."
"And the host is a really nice and helpful guy. I wish we could stay there longer and would definitely try staying there in my next visit to Boston.\"",,,,,
1472520,28659819,2015-03-28,18463027,Pepe,An amazing first Airbnb experience. I looked for a place to stay for my parents while they were visiting me in Boston. We absolutely loved the nice room and great hospitality of the Carneys. Would definitely book it again!
1472520,30051629,2015-04-16,12096536,Marie,"As always, great stay. I am a regular at the Carney's"
1472520,30385478,2015-04-21,4098631,Giselle,"My son and I enjoyed our stay very much! The Carneys have a lovely house and are very nice and friendly; the room is very confortable and their location is fabulous, just a few minutes walk from a T station and barely a 20 minute ride to downtown Boston."
Every morning,Barney greeted us with his delicious home made muffins,"a perfect way to start the day!\"",,,
1472520,30798705,2015-04-27,21593573,Vincent,The CarneyHouse is wonderful! Our stay was outstanding. The location is closed to a T-station and very lovley. The Carneys are very friendly and always up to help. Thank you.
1472520,30952164,2015-04-29,12842422,Marie,The stay was just perfect! Beautiful room and relaxed atmosphere! Will definitely stay again. I had to change the date of our stay and Barney was more than accommodating.
1472520,31332341,2015-05-04,27941539,Laure,Great experience with our hosts!
"Nice place to stay if you're willing to visit Boston. Close to any touristic and business landmarks within 10 minutes thanks to the proximity of the red T line.\"",,,,,
1472520,31501236,2015-05-05,31971603,Ramona,We had a wonderful stay at Barney's House.
The house is very clean. We were allowed to use the house if it's been  our House.,,,,,
We had much privacy.,,,,,
We enjoyed the time very much.,,,,,
Every time we would come back to the House.,,,,,
"Barney is a lovable and funny guy.\"",,,,,
1472520,31603207,2015-05-07,31732043,Reo,Andrea's room was very nice.
The house located 7min away from Train station,nice quiet area.,,,,
They set up water for drink and couples of glass too.,,,,,
I will definitely go back when I go Boston again!!,,,,,
"It was awesome stay at there!!\"",,,,,
1472520,31903321,2015-05-11,475907,Jonathan,"Hi Barney and Mary, thank you for your hospitality on our recent visit to Boston.  We loved your wonderful home, neighbourhood and felt very comfortable with our accommodations.  As a runner, I particularly enjoyed running along the sea path around the university and beaches.  Boston is a fantastic city to visit with so much to see and experience, we expect to return in the near future.  When we do, we certainly hope to stay with you again."
1472520,32342070,2015-05-17,29951607,Annette,"Very friendly and helpful host, we had interesting talks and I enjoyed the beautiful house and its surroundings a lot."
1472520,32649183,2015-05-19,15722453,Théo,"Thank you for your warm and lovely house. Stay exactly the same,  it was perfect. I hope to come back some day! Cheers ;)"
1472520,32979365,2015-05-24,30274574,Sunshine,"This is our first time using airbnb and we're glad we chose to stay in Andrea's room! Bed is very comfy, the house is very clean. Everything we needed was provided, we're even able to print our boarding passes! We were able to meet both Mary and Barney and they're nice people.  We highly recommend this place."
1472520,33268885,2015-05-26,31490759,Michael,"We thoroughly enjoyed our stay! The room and amenities were more than we could have expected. The little things, like freshly made muffins and a keurig coffee machine in the kitchen, are what I believe made our stay that much better! Barney welcomed us to his home and helped direct us to the T station. The area was very nice and we felt very safe throughout our two days in Boston. Although we didn't spend too much time at the house, it was nice that the Carney family had a no curfew policy, where we could come back to our room without waking the family up to enter their house. We loved our stay and cannot thank the Carney family enough for their hospitality!"
1472520,33434978,2015-05-28,3471580,Stephanie,"This was a heaven in the bustling city of Boston. Just the right place to stay after a long day at the conference. The room is adorable, with a comfortable bed and a private bathroom. And the rest of the apartment is just as nice, especially the porch facing the backyard. A special touch were the home made muffins and orange juice for breakfast."
1472520,34141135,2015-06-05,10352924,Joe,"We were warmly welcomed by the Carneys. Their house was in a lovely area of Dorchester, three short blocks from the T. The breakfast was fine, we could launder our clothes, and it was quiet at night. We would definitely stay here again."
"Joe Sortais\"",,,,,
1472520,34410596,2015-06-08,29293490,Martha,"The Carneys made us feel very welcome, and gave us clear thorough directions and instructions prior to our arrival. We loved the pretty, quiet neighborhood with tree lined streets. The T was close by, as was a major street that headed right downtown. Great location! Our room and bathroom were very clean, and the bed quite comfortable.  Thanks for a very comfortable and relaxing stay!"
1472520,34692446,2015-06-11,27275488,Christina,It was our first experience with airbnb. Barney and his family are very friendly hosts. the house is very lovely and clean. It is located near a metro station from where you can reach the center of Boston in a few minutes. We appreciated staying there and are very pleased to recommend it. We definitely will come back one day...
1472520,34880676,2015-06-13,33527195,Lucy,"We absolutely loved our stay with the CarneyFamily. The room was beautiful (the photo here doesn't do it justice), the bed heavenly, the view out the windows lovely, the private bath charming, the back porch and grounds luscious, And. The Carneys thoughtfully provided two easy chairs, a pitcher of water and glasses (really welcome after a long day of traveling), and written instructions for accessing wireless and navigating the area so we could get the most out of our stay. The neighborhood - at the top of Savin Hill - is quiet, safe, friendly and beautifully kept, boasting majestic Victorian homes everywhere you look. We really enjoyed the respectful privacy provided by the Carney Family and will return again, as well as recommend Andrea's Private Bath to our friends. I only regret that our stay wasn't longer! Don't miss Mary's Granola for breakfast! Delicious!!"
1472520,35070324,2015-06-15,27575561,Valentine,"Es war unsere erste airbnb-Erfahrung. Mary und Barney haben uns sehr gute Beschreibungen für die Anfahrt, das Parkplatz und unser Zimmer geschickt.  Das zimmer war sehr gemütlich,  ruhig und sehr sauber. Das Badezimmer war auch sehr sauber und alles wurde uns zur Verfügung gestellt (Duschgel,  Shampoo und Waschtücher)."
Die Gegend ist sehr ruhig,man kann sich sehr gut erholen. Und die n,,,,
Nähe von Boston (10 Minuten zu Fuß bis zur Metro,und dann ca. 10 Minute  Metrofahrt ) macht die Gegend natürlich sehr interessant. Gerade auch wenn man ein Unterkunft mit park Möglichkeiten sucht.,,,,
"Wir haben uns bei der Carney Familie sehr wohl gefühlt und ich habe ganz besonders Mary’s müsli zum Frühstück geliebt.\"",,,,,
1472520,35321121,2015-06-17,5991349,Ravali,"The house was beautiful, and comfortable. The host very accommodating. Will return if in Boston"
1472520,35411253,2015-06-18,6219537,Michelle,"Barney sent good information prior to my stay.  The room was very clean and huge!  Unfortunately, I arrived very late and departed the next morning, so I basically just slept and left.  The common room was inviting and the neighborhood quiet.  I recommend this stay."
1472520,35488653,2015-06-19,19298852,Scott,Great overall!  Very easy and enjoyed the space.
1472520,35807128,2015-06-22,2997343,Lydie,Un très bon séjour dans une tres belle maison victorienne dans la verdure et dans un quartier très agréable. Le métro pour se rendre à  Boston et Harvard directement est tout prêt de la maison. On ne perd pas de temps pour les visites.  La maison est tres accueillante. La chambre est très agréable avec un lit très confortable. Le breakfast est délicieux avec tout ce qu'il faut à disposition.
Dommage que nous n'ayons pas eu l'occasion de rencontrer nos hotes mais nous étions en visite du matin au soir.  Un inconvénient malgré tout car une voie rapide passe  non loin de la maison et est assez bruyante si les fenetres sont ouvertes,ce qui est le cas en juin.  Et puis  pour notre dernier matin nous avons eu droit au passage de la tondeuse sous nos fenetres a partir de 7h45.,,,,
Difficile que tout soit parfait. En dehors de ces problemes de bruit,c'est un excellent séjour et je recommande cet endroit chaleureusement. Les informations pour arriver jusqu'à la maison et se garer sont tout à fait précises.,,,,
Lydie,Paris,"France\"",,,
1472520,36307028,2015-06-27,34733878,Aura E,It was our first experience and hopefully will be back in the near future!
You both were superb hostess! Love staying at your home and everything was as described!,,,,,
Thank you very much for tickets to visit JFK Museum & Library!,,,,,
"Well appreciated your instructions and really forever in our hearts\"",,,,,
1472520,36566608,2015-06-29,25003656,Kristin,"Mary and Barney communicated the check in instructions clearly.  It was a lovely location, very convenient.  The room was very nice with a private bathroom.  Barney made homemade muffins for breakfast and there was juice and coffee available"
1472520,36751569,2015-06-30,12096536,Marie,Always my fav place to stay. Home away from home.
1472520,36946635,2015-07-03,30065080,Alison,"The Carney's home was lovely. The room itself was very comfortable, with the private en suite. It was quiet and the freedom to use the kitchen, living room and back porch was very nice."
We were able to arrive early and use the amenities while the room was being made ready,and likewise having a late flight out was no issue either as we were able to leave our things and continue to use the house after leaving our room.,,,,
There was a handy list of places to eat with directions and well as food provided for breakfast.,,,,,
We were given great directions from the station to how to arrive at the house which made our journey very smooth. The location of the house was also great for Boston and surrounding areas.,,,,,
"The separate entrance and lack of 'curfew' meant we could comfortably come and go without feeling as though we were disturbing anyone.\"",,,,,
1472520,37221182,2015-07-05,36280898,Dakota,Barney was fantastic! The room and amenities totally hit the spot.  Thank you!!
1472520,37774143,2015-07-10,12096536,Marie,I think I have stayed with the Carney's at least a half dozen times if not more. My favorite spot to stay at.
1472520,37905700,2015-07-11,12096536,Marie,"As always, the next best thing to being home"
1472520,38082558,2015-07-12,1704479,Kimberley,"The coffee and muffins were such a wonderful treat, as was being able to enjoy the kitchen, living room and porch."
1472520,38173791,2015-07-13,12096536,Marie,"\"The longest I have stayed at the Carney's. How nice to have some downtime in Boston and have a great spot to stay in. Always the best. I am a \"\"frequent flyer\"\" at the Carney's\""
