listing_id,id,date,reviewer_id,reviewer_name,comments
315982,6000889,2013-07-26,5906748,Philippe,"Bien que nous soyons arrivés en début de soirée, Hermina nous a indiqué avoir eu un problème de femme de ménage et d'embouteillage, ce qui fait que la maison n'avait pas été nettoyée. Elle s'est démenée pour faire au plus vite possible pendant que nous dinions, mais cela n'a pas permis un nettoyage complet. Nous avons lu d'autres commentaires de type, il faut sûrement un plus d'attention sur ce point."
La maison est sympathique,un peu juste pour 5. Elle est bien située dans un quartier calme avec le commissariat de police comme voisins. Le métro est à deux pas et en 15 min on est à Boston qui vaut vraiment la visite.,,,,
C'était la fin de notre voyage aux US et le plaisir a été plus fort que le désagrément de départ et Hermina est très amicale.,,,,,
"\"",,,,,
315982,6150806,2013-08-01,6685628,Guido,Gute Lage und großes Appartement über 21 Stock.
315982,6512493,2013-08-15,7314797,Jac,"Hermina was an excellent host, returning all emailed questions promptly. She was unfortunately not able to be there during our stay but was very caring. Apt #2 suited our needs perfectly for proximity to supermarket and train station to Boston South Station to see all the main sights Boston City had to offer!! Its also only two stops away from the JFK Museum which was an added bonus! Thanks so much Hermina for a great trip to Boston! You are a very good ambassador for your city!!"
"Jac ;D\"",,,,,
315982,6811702,2013-08-26,6622596,Christian,Very nice House and host. Very good subway connection to the center!
315982,7095636,2013-09-06,7379531,Francisco Jose,Very fine accommodation and Hermina has been very good host.
315982,7433316,2013-09-20,2658617,Jens,Great Location in Boston.
all was clean and friendly,we enjoyed our breakfast outside in the sun :-),,,,
we can highly recommend this place for a stay in Boston.,,,,,
kind regards,"Jens and Friends\"",,,,
315982,8108954,2013-10-16,4861108,Eric,"Hermina was very friendly, helpful and kind and the accommodation we rented from her was indeed very spacious and well equipped. We had a few issues regarding cleanliness which she acknowledged and tried to help with in the circumstances. Dorchester, the neighborhood, is however not the best area (quite run down) and we did not feel very safe on the streets, despite the police station next door. On the plus side, her home was very close to the 'T' station for travelling quickly into the centre of Boston. A good place for families to stay who don't mind noise, but not for people who are looking for quiet accommodation, especially as different sections of the house are rented out to other Airbnb guests simultaneously!"
315982,8249564,2013-10-22,7062925,Chris,"Hermina was great,. We liked the townhouse, and the price. It was clean and cozy. I do want to mention that the wireless internet was very spotty, so we were mostly unable to use the internet. Also, the heat in the house was broken for a while but Hermina had a repairman out to fix it quickly, and provided us with a space heater in the mean time. We always felt save but a lot of people did mention to us that this wasn't the safest neighborhood. The bedrooms can be a bit noisy at night because the windows open up to the parking lot of a police station. Overall we liked the house and Hermina was very nice."
315982,8620999,2013-11-09,7485963,Rory,"The apartment was clean, spacious and had all of the advertized amenities. We truly enjoyed our stay and would recommend staying here if you need a place close to town."
315982,9391099,2013-12-26,7195682,Olivier,"Hermina house is so nice and not to far from Boston center  . We were 6 , and i was afraid to be a little bit small but finally  the bedrooms are large and living room  room very confortable .  We ´ve not met Hermina but Donna her helper was really friendly with us ."
"I recommend this place . \"",,,,,
315982,10967416,2014-03-15,12427113,Allen,"Perfect, actually.  We needed to get to various locations in the city, so having a place somewhat central was key.  Not to mention, being in the heart of some great Vietnamese restaurants was a bonus.  Hermina made sure that all of our needs were met.  Strongly recommend."
315982,11883954,2014-04-18,1294511,Tim,"Great place that perfectly met our needs-- we were a big group needing an affordable place close to public transit. Beds were comfortable and place was nice and clean. We didn't get a chance to meet Hermina, but her manager was nice and helpful. Thanks!"
315982,13481496,2014-05-28,14927284,Clare,"A very convenient, spacious and quiet spot with easy access to the Red Line and lots of great Vietnamese restaurants. We had a great stay and highly recommend!"
"\"",,,,,
315982,14825705,2014-06-27,11721090,Stevie,"Our experience here was amazing! Hermina wasn't around but her and Donna were very helpful with our questions, and checking up to make sure everything was going well. The neighbourhood is alright, the best thing is that the house is very close to the T and a few shops and restaurants. The house itself is very comfortable, it was just a bit hot in the summer. Also, be aware that the Boston Police are right behind the house, so you're safe but there is a chance of noise late at night. Overall our stay here was very enjoyable, a perfect place to come home to."
315982,15267568,2014-07-06,12080527,Isabelle & Franck,"Très bel appartement, spacieux et très propre."
Peut être un peu loin du centre.,,,,,
"Nous recommandons !\"",,,,,
315982,15883795,2014-07-17,14100237,Nicolas,"The house was great, everything looked just like the pictures and everything was clean and comfortable."
The only thing I would upgrade is the Wifi,"terribly slow.\"",,,,
315982,16046874,2014-07-20,18033751,Sophie,"\"Nous avons été surpris de découvrir qu'on partageait le logement avec d'autres invités, à moins d'avoir mal lu l'offre. Nous étions au sous-sol et une odeur de vieillissement ou d'humidité planait dans l'air. Heureusement que c'était juste pour dormir et préparer une cuisine rapide. On avait pas très bien compris si on pouvait consommer  les produits sur place à part le pain et les fruits où il était mentionné \"\"help yourself\"\" jusqu'à ce qu'une hôte nous le dise. Enfin la maison est propre à l'intérieur mais le quartier est sale"
"\"",,,,,
315982,16472537,2014-07-28,7696047,Lucie,"Pleasant stay in Hermina's house. Rooms were clean and quiet. The house is at two blocs of the subway station, so it will take you 25min to go to the DownTown. The neighborhood is not great but for sleeping it's okay."
Note:,,,,,
Consider asking which appartment you've rent because the house is splitted in two. When we arrived,there were already some people inside. Hermina wasn't here so we called Donna (her house manager) to solve the problem. After several minutes,"we found out that our appartment was behind.\"",,,
315982,16874383,2014-08-03,18932098,Steve,"Realy good stay at this place, but the neighboorhood doesn't look that much safe at night. It was well located at 5 min of the subway station. Clean and nice for the price."
315982,18060171,2014-08-21,15567609,Amitava,Very nice place and the townhouse was very spacious.  The place was also very close to the subway station.  We wish there were more places to eat nearby.
315982,19823776,2014-09-19,2947565,Allie,"Hermina was out of town but her stand in was lovely and very helpful! She had the place perfectly clean for us and we felt super welcomed during our stay. The space is basic and exactly what we needed for our short stay. You are right near a Boston police department so you feel safe! There is also grocery near by which makes it easy to keep your fridge stocked for breakfasts, etc!"
315982,20198634,2014-09-25,20609707,Ritch,"First, the positives, the apartment (we were in Apt. 2), is right next to a police station so you do feel safe.  You are within a five minute walk from the Fields Corner T station and you can be anywhere in Boston in 30 minutes.  You are close to shopping and a very nice restaurant, The Blarney Stone.  Also the beds were comfortable."
Now the negatives,the Dortchester neighborhood is pretty low income,unclean,with half of the storefronts vacant.  It is improving but slowly.  Take a look at the Wiki page for this neighborhood before you rent.  We did,however,feel safe walking around.  The apartment is as pictured
Although we had a great trip to Boston and the apartment was habitable,"we would not recommend.\"",,,,
315982,21867557,2014-10-26,14750285,Boris,"Wir waren zwei Wochen in App#2. Die Ausstattung haben wir genau so vorgefunden wie beschrieben und auf den Fotos zu sehen. Die Lage ist optimal per Auto und per RedLine zu erreichen. Durch die Nachbarschaft der Polizeiwache haben wir uns sehr sicher gefühlt. Lärmbelästigung durch Sirenen gibt es eindeutig nicht. In dem Haus werden zwei App vermietet, wir waren mit Kind da, unsere wechselnden Nachbarn ebenso. Das Haus ist sehr hellhörig, wer mit Kindern und deren Geräuschen ein Problem hat, bleibt besser fern. Wer Kinder hat ist hier gut aufgehoben. An Spielzeug und Kinderausstattung denken - dies ist nicht beworben bzw. beschrieben und somit auch nicht vorhanden."
Das App. war sauber,die Bettwäsche und Handtücher hinreichend und frisch gewaschen vorhanden. Hermina stattet die Küche sogar mit Gewürzen,Pasta,Saucen etc. aus. Das Geschirr war mehr als hinreichend vorhanden und alles sehr sauber. Alle Elektrogeräte (Mikrowelle,Kaffeem.,Fernseher
Hermina ist eine tolle,freundliche und hilfsbereite Gastgeberin. Sie hat sich von Ankunft bis Abreise um uns gekümmert und ist dabei stets diskret geblieben,was uns sehr gut gefallen hat.,,,
"Wir war insgesamt stets sehr zufrieden.\"",,,,,
315982,22136186,2014-10-31,14002593,Henry,"Hermina nous a fourni toutes les indications pour se rendre facilement à l'appartement, elle n'était pas là pour nous accueillir compte tenu de notre arrivée tardive mais nos l'avons vu le lendemain. L'appartement est propre et dispose de tout le nécessaire pour y vivre confortablement. Le quartier n'est pas le plus beau de Boston mais le métro est seulement à 5 min à pied pour vous rendre dans le centre de Boston en moins de 20 min. l'environnement est plutôt calme et sécurisant avec le poste de police à 10 mètres."
315982,22950048,2014-11-18,11971807,Mark,"Before we arrived we got a document that had all required information on it, which was very helpful."
The house itself was  nice and clean with very good beds and two restrooms. It is very close to the red line T station and a grocery store. There is also a nice place to eat nearby (the Blarney Stone). If you don't mind to go to downtown Boston by T than it is a very good place to stay. We enjoyed it.,,,,,
"You can also rent her car if you want which is nice if you want to go out for a day.\"",,,,,
315982,28984769,2015-04-02,25883328,Julia,"I really like Boston and Hermina's house. We had a great time at Hermina's house. Hermina is a great host. The house is so beautiful, comfortable and convenient. Because Hermina and her house we don't want to leave Boston.  I would certainly recommend Hermina's house. Thanks Hermina :)"
315982,35429538,2015-06-18,7453426,Ben,We had a really great stay at Hermina's place. Everything was arranged immaculately by her in advance and it was a great property in a nice quiet neighbourhood very closely located to the train to the city- which was only a short trip.
Hermina helped us with everything we needed and even checked up on us occasionally.,,,,,
"I would definitely recommend staying here. \"",,,,,
315982,35620915,2015-06-20,30732403,Gabriel,"Hermina gave very elaborate direction for most information and helped us parking my car. In addition, there are enough appliance that can satisfy our need. She is very nice, and the house is also good."
315982,35956191,2015-06-23,22508457,Charles,"Hermina provided great directions and instructions.  She was not there when we arrived, but made a point to introduce herself when she saw us returning to the house in the afternoon.  The accommodations were just as described and pictured."
315982,38883327,2015-07-19,35849369,Beda,"Hermina welcomed us upon our arrival at her house. We enjoyed a nice stay of four nights there and were thus able to explore Boston and its surroundings, partially thanks to her suggestions."
Dorchester suburb,where her house is located,features plenty affordable restaurants and shops. The rooms at Hermina's place were well kept and at a walking distance from Fields Corner station,where the subway takes you to downtown Boston within a couple of minutes. Boston itself delighted us with its range of activities on offer: Visit one of its museums (e.g. Harvard's Art Museums),dive into history on the Freedom Trail,"or take the boat to nearby Cape Cod for a relaxing day off.\""
315982,39395597,2015-07-23,34125729,Micheal,"Hermina's place was perfect for our stay in Boston. It's just 3-4 minute walk away from the train/subway station, which will have you in Downtown Boston in 15 minutes. There were plenty of places to eat in the locality, and with a police station right behind the house, it couldn't have been any safer! Hermina was always easily contactable if we had any questions and made us feel right at home. I'd definitely recommend the place to anyone intending to visit Boston."
315982,44133838,2015-08-24,36638438,Jan,"Leider haben wir Hermina nicht persönlich kennengelernt. Auch die Housekeeperin Donna hat uns lediglich einen Zettel geschrieben. Die Unterkunft war wie beschrieben, ein Zimmer mit Doppelbett, eines mit riesigem Doppelbett. Ein Zimmer mit Schlafsofa und angrenzendem Wohnbereich. Die Entfernung zur U-Bahn ist nur wenige Minuten, es sind nur ein paar Stationen zum Zentrum. Was uns nicht gefallen hat: es waren diverse angefangen und teilweise schlecht gewordene Lebensmittel im Kühlschrank. Obwohl wir für fünf Personen gebucht haben, lagen nur 4 Handtücher bereit."
315982,45828948,2015-09-06,31979620,Paula,"I did not meet Hermina but other family members did.  Hermina's place was easy to find and plenty roomy for the five of us. Shopping and restaurants were just down the street, and the T was a quick 2 block walk away. It's a diverse neighborhood but people were friendly and we felt safe. Having a full kitchen was convenient and we ate in for most meals."
Parking was difficult: there was only room for one car in the drive and street parking was restricted to certain days and times.,,,,,
There was a portable A/C downstairs,but it would have been better used in the upstairs bedroom; there was a cross-breeze in the living/ kitchen area but the bedrooms were stuffy.,,,,
It was distressing that the trash and used linens from the previous occupants had not been cleaned up,since there is a cleaning fee automatically included in the price,"yet the B and B rules ask guests to strip the beds and remove trash.\"",,,
315982,46382893,2015-09-10,38527851,Juan Ramon,"La situación de la casa es perfecta, a pocos pasos de una estación de metro, y con mucha tranquilidad a todas horas."
La casa está perfectamente equipada y muy limpia. Las camas son perfectas.,,,,,
Hermina es una gran anfitriona y le damos las gracias por sus atenciones.,,,,,
"Boston es una ciudad que merece la pena visitar.\"",,,,,
315982,47661540,2015-09-21,38470737,Kalun,"I rent this place to stay, and do a family gathering for a lunch. I did not clearly state that at my reservation which is my bad. The host was kind enough to let our gathering continue."
The host leaves some useful information around about the city which is good. The living room and kitchen area has a portable AC,and only one bedroom has a window AC. In a hot day,it is not enough. The portable AC leaves water on the floor as well.,,,
"\"",,,,,
315982,50626390,2015-10-13,39069140,Ron,Great townhouse and great experience! Everything was as advertised and the location to the Red Line was great. Good restaurants right around the corner. Hermina was welcoming and helpful.
315982,52678143,2015-11-01,30809825,Andrea,Hermina's place was great! Walking distance from the T train was very convenient. She gave very detailed directions on how to get there from the airport. The place itself is very cozy and cute. I highly recommend.
315982,55010032,2015-11-27,9727732,Gerardo,"Apartement is nice. When we arrived, all were clean and in the kitchen there were coffee, sugar, etc. For me it was a pleasure to"
"stay ih the apt. I will recommend this apt to my friends when they travel to Boston. \"",,,,,
315982,67785461,2016-03-31,63437252,Bowen,"Hermina's apartment is a clean, cozy place to stay in. We enjoy our stay there. We only stayed in the apartment during the night and the apartment had a quiet neighborhood. Besides, the price is very reasonable and Hermina is a great host too. Whenever we had questions or problems, she would help us as soon as possible. In all, it is a great place to stay."
315982,68727080,2016-04-06,58517105,Natalie,Nice home. Everything is accurate as seen in pictures. The best part is the location which is very near the T station that can take you to any place within boston. My friend and I felt uncomfortable with the neighborhood though. Not recommended for single girl traveler.
315982,69338977,2016-04-10,14098753,Jingying,Good stay. Thx to the kind host.
315982,71362106,2016-04-24,1393714,Pierre-Marc,We had a great experience with Hermina.
She provided all the information we needed for a smooth check-in. Our party messed up a bit on arrival due to entering the wrong lodging but it was resolved quickly by Hermina. If we had read the information she provided more carefully we could have avoided that anyway.,,,,,
Hermina went out of her way to help us with our set up; visiting us to make sure we had plenty of sheets and blankets or had any other needs.,,,,,
"A+\"",,,,,
315982,73698000,2016-05-09,51493252,Vidhi,"The perfect location for those who are visiting Boston for the first time. The home looks exactly the same as seen in pictures. Host Hermina is very warm, friendly and flexible with the checking in and out timings.. We had great family time, thank you..."
315982,74724595,2016-05-16,53775971,Oscar R,"Hermina was very kind and gentle. The place is confortable for six people, and it is really close to a metro station. It is a safe place and easy to find. We really enjoyed our time there."
315982,77878511,2016-06-04,50953031,Liyuxuan,great place nice host:)
315982,80991239,2016-06-20,59805585,Sandy,"Nuestra estancia en Boston fue increíble, yo y unos amigos fuimos a un congreso dental."
Es una lastima que no haya tenido la oportunidad de conocer a Hermina,pero siempre estuvo al pendiente de nosotros por teléfono o mensajes.,,,,
En nuestro caso salíamos muy temprano de la casa y regresábamos solo a dormir,pero todo es tal cual se anuncia y en una zona muy segura,ya que a lado de la casa hay un tipo de estación de policía.,,,
Estamos muy agradecidos con Hermina por permitirnos quedarnos en su casa,"definitivamente regresaríamos.  \"",,,,
315982,83407709,2016-07-02,52547010,Magni,Great place to stay
315982,85196929,2016-07-10,23942861,Manuella,"The apartment of Hermina is exactly like on the pictures, it is really clean and there is everything you need. The localization of the house is perfect and really convenient to visit Boston. Moreover, if you have a car it is really easy and free to park, which is nice. A very nice AirBnB experience again! Thanks a lot Hermina"
315982,87927517,2016-07-22,67589795,Oliver,Everthing was fine. Good to find - by car or by train.  We were coming late - that wasn't a problem.
315982,93120058,2016-08-11,18662934,Valeria,"Hermina ci ha fornito tutte le indicazioni necessarie per raggiungere l'alloggio senza problemi. In casa abbiamo trovato ulteriori consigli sul quartiere (ristoranti e tavole calde dove poter cenare/fare colazione, fermandoci a Boston per due sole notti non abbiamo usufruito della cucina della casa) e guide di Boston."
Le foto della casa rispecchiano esattamente la realtá ed Hermina é sempre molto disponibile.,,,,,
La posizione della casa è comoda per la metro,"circa una ventina di minuti dal centro di Boston.\"",,,,
13912467,87693989,2016-07-21,40723717,Luis,"This was a great place. Cool area, close to food, shopping, and easy to get around Boston. Nicely decorated, had everything I needed, they even stocked it with some nice snacks and drinks. Mario was easy to get ahold of and very attentive.  I would totally stay at Mario's place again."
13912467,93256861,2016-08-12,8095159,Brandy,"We loved the apartment, location was great, it was clean and well decorated. Mario was responsive when we had questions. We had 4 guests stay there comfortably. Thanks Mario!"
13912467,93712845,2016-08-13,88313833,Michael,"Clean quiet place in awesome Back Bay. Close to Fenway,  all the shopping, Freedom Trail, etc."
"Would stay again.  Water and Ice Tea in the fridge was a nice added touch. Thanks Mario!\"",,,,,
13912467,95145177,2016-08-18,12179982,Eva,"Great location - the apartment is right in the middle of Back Bay area, with just a few steps to Newbury street with cute restaurant and shops. Apartment was clean and spacious, with a Bostonian feel. There was ample room for 1 bedroom plus a couch in the living room. Mario was very accommodating as we needed extended checkout time and was super responsive. He also had great suggestions on day trips outside of Boston. Overall, would recommend the apartment to stay for the future!"
5590505,30398532,2015-04-21,1729724,Alex,"Chris was very friendly and helped me get set up in her place when I arrived. She was helpful with recommendations in the neighborhood. All in all, a very good stay."
716643,2566947,2012-10-09,3718830,Pierre Luc,"Nice appartment , really well located in Boston.  The appartment is huge."
716643,2785596,2012-11-02,3644541,Leanne,"The apartment we had was nicely furnished, had everything we needed and was in a perfect location next to prudential t station ... However it was not the apartment named here (which we expected). We stayed at 32 garrison street, apt 40-106. I can't fault it - towels etc were included. Excellent kitchen. My only slight issue was that there were no curtains in the bedrooms so it was very bright in the mornings. You could also faintly hear the trains running past. The concierge was really friendly and helpful. I just can't understand why we were given a different apartment with no explanation! However the apartment we had was excellent and I would definitely stay again."
716643,2844893,2012-11-09,3417082,Tressa,"The apartment was nice, clean and had everything you would need. Only issue really is that there are 3 different organizations you have to work with once you book this place. Seamless on Airbnb, Churchill properties who owns(?) the place, and then directly with the apartment complex. So, once you book with Seamless, you have to call Churchill for all your needs, but once you are in the apartment, you have to talk to the concierge. Everyone was nice and helpful, i just didn't anticipate this and it became quite a hassle to set up parking when i got there (even though i called 3 days before arrival to try to set it up)."
Otherwise,centrally located,"right near the Prudential center and Copley square. Easy to get around on foot and you can't beat the price for the area.\"",,,
716643,3391515,2013-01-22,3759024,Maureen,"We had a fabulous, clean two bedroom, one and a half bath apartment with a living area, dining area and kitchen. In case we forgot anything complimentary toiletries were a welcoming sight. If there is a down side to our stay, finding the key location and the location of the apartment was an adventure. Our entire stay was during a time that no concierge was on duty. It is very convenient to the Prudential Center and Copley Plaza as well."
716643,3756670,2013-03-11,5175298,Russell,"Everyone at Seamless Transition was fantastic and immensely helpful in supplying us with a wonderful (and at the last minute!) residence just a short walk away from the Hynes Convention Center.  The only way our visit became possible was a result of their immediate service and professionalism, and a personal sweetness that made everything else, well... pleasantly seamless."
716643,5102155,2013-06-12,6074660,Anna,"This place was a pleasure to stay at and ideally located near the Boston Common, public transportation, and many sites in Boston. We really made a home here while we were in Boston  - the place was well equipped, clean, and the concierge was very helpful. Seamless Transition was easy to work with and we would book with them again. My only complaint was that the second bedroom had a single bed - we made do, but it would have been nice to have a double bed in the second bedroom because we had two couples."
716643,18532954,2014-08-28,16941357,Ramma,"all check in instructions were perfect. It helped arriving during day light hours when the concierge was around, thereby assisting us with apartment location within the blocks and helping with baggage etc. The neighbourhood is beautiful and very convenient. The apartment was spotless and just as described. Will definitely stay here again."
716643,72148744,2016-05-01,12159164,Stephen,"The folks from Seamless did a fantastic job communicating throughout my stay. The location was fantastic, put me right across the street from the Prudential Center, Hynes Convention Center, and a great meal was always just a few blocks away. Would definitely stay again, thank you for having us!"
13415232,81201135,2016-06-21,76611511,Radim,We had one great night in this absolutely amazing place.
It is situated on really good place to find it.,,,,,
Room comfortable and quiet.,,,,,
Neighborhood is calm with nice walk around.,,,,,
Thank you Travis,,,,,
"We enjoyed your place\"",,,,,
13415232,85959913,2016-07-14,39475192,Diane,Travis and Brenda are very nice and the apt is great! Nice and clean bedroom. Access to balconies and TV. The dog is very cute and not barking at all.
"Also the place is very close to metro.\"",,,,,
13415232,87636144,2016-07-21,34022938,Juliane,"Travis and Brenda are great hosts - nice, helpful and available for all questions anytime. The puppy is adorable. The apartment was beautiful and clean; the room comfortable. Everything was as described. Overall, we really recommend to stay here, we would definitely come back."
13415232,92889252,2016-08-10,81851332,Julianna,"Had a great stay at Travis and Brenda's. Their home is clean and spacious, in a super location close to the beach, T (subway) and cafes. The room was clean and bright with air con. Their dog is so cute and well behaved. Travis and Brenda are lovely people who are easy going and helpful. I would definitely stay with them again if I am in Boston."
