listing_id,id,date,reviewer_id,reviewer_name,comments
1252289,41789052,2015-08-09,37129786,ChengShang,"I had a great time at Claire and Chris's place. They are really cool people, very friendly and accommodating. Their place is at a very good location served by the Silver Line and 15 mins by taxi to Logan airport. The apartment is cozy, comfortable and clean. A fantastic experience for my first Airbnb!"
1252289,43626332,2015-08-21,29170576,Jared,Chris and Claire were really good hosts. The instructions were clear and their place was very clean and tidy. Nice guitars on the wall :) They're easy going and approachable and helped us out with information whenever we needed it. The location is very close to the Silver Line so was a piece of cake to get to as well.
1252289,44412382,2015-08-26,7181558,Laura,We had a fantastic time staying in Chris and Claire's beautiful apartment. They were very welcoming and made us feel at home straight away. Everything was spotlessly clean and just as shown in the photos. The flat is well located and easily within walking distance of the main attractions in Boston. There are also good public transport links nearby. We wouldn't hesitate to come back if we were in Boston again.
1252289,45014285,2015-08-30,42242924,Chen,The room was exactly like the pictures. I really like sleeping there. At least they are well decorated better than my dorm. The locks are complicated but easy to remember which one is for which. I lived there for three days and only Clair was living in the place. She was helpful and gave me lists of restaurants around.
1252289,45936357,2015-09-07,34013656,Steph,"Not only was this apartment in a beautiful location, but Chris and Claire could not have been more helpful. Boston was fabulous, and made better by feeling like we were at home! Thanks again guys."
1252289,46476214,2015-09-11,36618995,Patrick,Chris and Claire were great hosts. They have expierience with airbnb people and know what they want. Everything was fine for us. The flat is very cute and the location is also great.
1252289,49587020,2015-10-05,2515352,Jason,"Quiet south end brownstone, easy to get around if familiar with local transportation.   Had no problems, wasn't home much, nicely decorated room, friendly hosts."
1252289,50616637,2015-10-13,29302952,Birgitta,We had a good time in the appartment of Claire and Chris. They were very accomodating and friendly. The room is as nicely as the whole appartment. The neighborhood is lovely and the bus station only minutes away. We would absolutely recommend this private room and would to come back.
1252289,51697036,2015-10-24,9132201,Beryl,"Nice, cosy place in a convenient location. Friendly and helpful hosts... Thanks for having me!"
1252289,52323440,2015-10-28,43581028,Kath,WE were made welcome Chris and Claire offered helpful advice on traveling by public transport into the centre of Boston/Harvard. They also suggested places to eat in the neighbourhood
1252289,54371991,2015-11-19,43239050,Liqun,The experience was really great.Chris and Claire are pretty nice.
1252289,54702538,2015-11-23,33221874,Kazuma,このお家のエリアはとても綺麗で、洗練されたボストンの街並みが楽しめますし、中心部へのアクセスも便利です。ホストはとても優しく、お家の中もとても綺麗に片付いていて、お洒落な空間でした。
1252289,55812755,2015-12-06,38029925,Bianca,Chris and Claire were fanstatic hosts. Place was clean and the area was safe.
1252289,56380896,2015-12-13,9856917,Rashmi,"Had a cozy and comfortable stay in this cute brownstone! Came here for a residency interview at BMC and location was excellent as it was within walking distance to the hospital. Lots of warm personal touches to the space. And for someone like me who always runs cold, I very much appreciated an apartment with adjustable thermostats, space heaters, and warm soft fleece blankets!"
1252289,56848998,2015-12-19,6931578,Sue,"Claire and Chris communicated well with me prior to my stay. They were very warm and helpful hosts! Chris was at the apartment at my arrival and gave me a tour of the place. The apartment and room were very clean. Amenities such as toiletries and towels were made available. There was a heater in the room to control the temperature (useful for the Boston winter). The neighborhood is quaint and located near many trendy restaurants and coffee shops. It is less than a five minute walk from Boston Medical Center, 20 minute walk from Back Bay. It is also a 5 minute walk from the Silver line to the airport and the 1 which goes into Back Bay and Cambridge. Overall, I highly recommend this place and enjoyed my stay with these friendly hosts!"
1252289,57502585,2015-12-27,25087302,Laura,Chris and Claire were our first ever air BnB experience. It was fantastic. The room was spacious with plenty of room to store our things and the empty cupboard with hangers made living out of a bag much nicer. Chris and Claire had a range of maps available for use and also a great knowledge of the area. No questions were too much and they also gave us space but were also very friendly. We enjoyed the area and found public transport was easy to access. We would definitely stay again!
1252289,62778325,2016-02-16,11528194,Shawn,"Chris & Claire are great hosts; they were more than welcoming and easygoing.  They definitely know a lot about Boston and want to make sure you have a good time while in the city.  Their house is very nice, and the room is comfortable.  The house is located in a great neighborhood surrounded by some wonderful restaurants."
1252289,65189670,2016-03-11,37676468,Mikael,"What a wonderful Airbnb experience! The place was even better than the pictures, with a beautiful living room and comfortable bed. Chris and Claire were excellent hosts, and they were happy to recommend good places to eat and visit in the Boston area. If you're visiting the city, I strongly recommend that you stay here!"
1252289,66538061,2016-03-23,57584934,Jennifer,"Chris and Claire were fantastic hosts. They made the check in/check out process insanely easy. Claire was east to contact and made sure that I had everything I needed. Their place was beautiful and just as described. It was very cozy and (URL HIDDEN) was in a quiet and safe area, just down the block from the BU Medical Center. I would definitely consider staying here again if or when I return to Boston."
1252289,68292017,2016-04-04,33187117,Tessa,"\"We would like to sincerely thank Chris and Claire for being the warmest hosts! Always up for a chat, really helpful with recommendations and so accommodating! Staying at their beautiful home made our time in Boston very special. They live really close to the silver bus line, and it's a cinch to get around town that way! South End is an amazing neighbourhood, although it was hard to leave the house because our room was so cosy and comfortable! We would highly recommend staying with Chris and Claire - there's a very good reason they have \"\"Superhost\"\" status on Airbnb! \""
1252289,70461636,2016-04-17,3320729,Farooq,"Claire and Chris are wonderful hosts. Extremely welcoming, highly communicative, and they go out of their way to provide tremendous recommendations about their wonderful city."
The flat itself is a beautiful ground-level brownstone. I found the room to be extremely comfortable (especially the bed --- not sure if it's a memory foam mattress but seems like one) and well decorated (cool guitars on the wall). The shared bathroom is also quite nice with a rain shower head. Now I'm going to have to get one for myself at my house!,,,,,
"I took up a few of their recommendations for food and drink and found them to be spot on. Highly recommend staying here when you're in Boston.\"",,,,,
1252289,72485208,2016-05-02,48875697,Shane & Kerry,"Chris & Claire were excellent hosts. They let us check in early, were available to answer any questions & gave great recommendations for local places to visit. The apartment is beautiful, modern & super clean. It was so peaceful there we had a night in while in Boston. Check out Mike's City Diner round the corner & you're in walking distance of Fenway park. Perfect location, excellent hosts."
1252289,73017252,2016-05-06,62075884,Ben,We had a great time in Boston. Chris and Claire are very accommodating hosts and made us feel very welcome.
1252289,74139794,2016-05-13,50054880,Shian-Jiun,"Chris and Claire are very kind. Chris waited for us when we arrived at around 11:30pm, and showed us the room and the kitchen, including the tea we could use in the morning.  The room is cozy and comfortable, and the closet space is adequate. The location is very convenient for those like us visiting the Boston University's Medical campus."
1252289,75409940,2016-05-21,56766602,Laura,"I really had a great time in Boston and I have to thank Chris and Claire, they were perfect hosts! Their apartment is very nice, very well located in South End area, close to many restaurants and a bus stop to Downtown (15 minutes) is just round the corner. If you like walking, it takes 30-45 minutes to go to the main touristic suburbs of the city. I travelled alone, at Chris and Claire's place I really felt safe and at home. Thank you guys, Boston...I miss you so much!!"
1252289,76510066,2016-05-27,41451332,Paul,We really enjoyed our few days in Boston staying at this well located and quiet brownstone flat. Would certainly recommend.
1252289,77914773,2016-06-04,2609599,Patrick,My experience at Chris and Claire's home was great. The space was as described and in a great location. They communicated well and responded to questions promptly.
1252289,78966171,2016-06-10,35329234,Megan,Chris and Claire were great hosts! Their home is very charming and has everything you need to a stay in Boston! They were also very helpful in helping us find good food and nightlife. We also loved the neighborhood and that it was very walkable to most places. I would highly recommend checking out their place!
1252289,80766395,2016-06-19,59065989,Bryan,"We flew in late and Chris was up ready for us.  It was our first time using Airbnb and they made my experience a positive, so I know I will continue using it.  The location of the house was very easy to get to many places around Boston.  If we didn't walk we used UBER, which was very cheap.  Thanks again Chris and Claire for being such great hosts!"
1252289,82888928,2016-06-30,24741071,Alysson,Chris and Claire left explicit instructions so when we arrived we were able to settle in without a hitch. Their home was also easy to access via public transportation. The room was clean private and cozy.
1252289,84169947,2016-07-05,45753032,Agnes,Chris & Claire has a absolutely wonderful home and were gracious hostd! We really enjoyed our stay there and would like to recommend it to anyone who visits Boston.
1252289,86058646,2016-07-14,67931418,Mette,It was great living with Chris and Claire. A very friendly and welcoming couple. Very easy to talk to and laid back. They made it very uncomplicated staying with them.
The apartment is located in a nice and quiet area of town with only a short walk to all the shopping and restaurants. There are some very nice places to eat just a few blocks away from the apartment as well. The room was quite spacious and quiet and we had access to everything we needed.,,,,,
"I would definitely recommend staying with Chris and Claire when visiting Boston.\"",,,,,
1252289,88635817,2016-07-25,67593278,Sascha,"We stayed three nights at the flat of chris & claire. The room was small but cozy. They have realy nice bathroom which was also very clean. Chris & claire where very nice, we got a lot of advices what we could do and where to eat in boston. Their flat is located nearly perfect, in a quiet surrounding. You can reach public transport very easily."
1252289,89892394,2016-07-30,81998262,Elizabeth,Easy check in and stay. Great at giving me the info I needed and pretty flexible when necessary.
1252289,91112036,2016-08-03,4171272,Michael,Cool location with lots of cute bars and cafes close by. About a 20min walk to the city. Apartment is very clean inside. Chris and Claire were both lovely
1252289,92827891,2016-08-10,16220399,Aj,"Chris and Claire were great hosts. They both made me feel welcome. The apartment is beautiful and the listing description is accurate. The neighborhood is awesome and central to public transport, cafes , restaurants and walking distance to the city. I did not really want to leave and would gladly stay again."
1252289,94550460,2016-08-16,47143170,Victor,"Chris e Claire são atenciosos, deram ótimas dicas do entorno e de transporte e ainda por cima foram flexíveis com o check-in. O apartamento e o quarto são muito confortáveis e os anfitriões nos fizeram sentir bastante à vontade. Embora não seja perto do metrô, a localização é super privilegiada."
1252289,96104359,2016-08-21,15986868,Roberta,"Chris and Claire are fantastic host, their house is well located. If you want to have breakfast I suggest  Flour and if you want  to have dinner I suggest Toro,  on Washington street. The flat is cozy and clean and C&C are very gentle and cute. Highly recommended!"
4350898,98138172,2016-08-29,49959317,Shaun,The host canceled this reservation 2 days before arrival. This is an automated posting.
